utterance,intent
My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG,not sarcastic
setting a nap alarm for exactly when class starts just to live life on the edge,not sarcastic
Someone come play Magic with me,not sarcastic
Mnet girls planet 999 top 9 choices literally all horrific forgettable girls not charming or enjoyable to watch clearly biased to k group I’m literally going to take action,not sarcastic
Why are the side effects of antidepressants so ✨scary✨,sarcastic
Love being called the devil for taking away someone’s phone at summer school🤗🤗🤗,sarcastic
Gonna sleep soundly after my #TBCResolutionRemix Barre-dio class @TheBarreCode River North 💪🏼,not sarcastic
"Hear me out... The lyrics in ""coney island"" should've been ""lost again with no surprises, disappointments close your EYESES"" 

Fixed it for you @taylorswift13 😉

#evermorealbum 
@taylornation13",sarcastic
Searching for Pokemon later because I hate myself haha !!!,sarcastic
I love online shopping because if I am physically in a store and an employee even looks at me I will immediately leave.,sarcastic
why u being weird TO ME,not sarcastic
"After 22 hours of travelling, it’s so nice to be home🥰",not sarcastic
How DARE my friends have jobs/boyfriends/lives they should consider my feelings and be free when I am,sarcastic
finally found the perfect cowboy boots on ebay after searching for weeks 🤠,not sarcastic
"my mom just called the spatula, an “egg flipper”",not sarcastic
I just wanna have the same love for life as Phil from Modern Family is that too much to ask,not sarcastic
Many people have said “I’ll always be here for you”. Only a few have actually meant it &amp; I thank God for those people   every day.,not sarcastic
@VertigoTeaparty now you have a reason to play this https://t.co/9RnJRWFbGm,not sarcastic
The fair-weather fans in all of these threads. Wake up call. Fleury is a human being. Surprise!,sarcastic
Anyone calling vaccine passports unworkable needs to explain how it's different to requiring ID to enter a nightclub.,not sarcastic
"Good deed for the day:

Keeping extra water bottles from work and giving them to people needing it on the tube 🚰",not sarcastic
J&amp;J update: arms and back have been sore/aching all day and went through some pretty intense fever chills last night. Would do again 100x over in a heartbeat.,not sarcastic
started telling my dutch friends about how i've not really tried much liquorice while watching this fundy and 5up sweet tasting stream and they're now planning on potentially sending me some over to try which is very sweet of them,not sarcastic
"I dunno where I was when I was dreaming last night, but I woke up with sunglasses on....",not sarcastic
@isawitfirst With some pastel green flare leggings a Chucky white boot and a hot pink shoulder bag 🧡,not sarcastic
As for the fans who walked out when pompey scored in extra time... You're morons. Don't come to a match like this if you're not in it for the long haul. Absolutely pathetic.,not sarcastic
"I just read, ""oftenly"" and threw up in my mouth a little.",sarcastic
"Join me on @WeAre8Official to help save our planet in just 2 minutes a day.
#UnitedForGood @WeAre8Official https://t.co/s2LdOOJleR",not sarcastic
#europeansuperleague boycott it! Cancel any subscriptions and make a stand together. Don't just moan about it and do nothing!,not sarcastic
craving hot sauce,not sarcastic
Can’t wait to watch Phillip schofield opening his gin advent calendar every morning again,not sarcastic
my professor has been fighting with his dog most of class lmao,not sarcastic
If a dude says “females” I automatically don’t trust him,not sarcastic
I know I'm really settling into my 30s when I take a drug test and all they find in my system is antacid,not sarcastic
the waitress at waffle house handed the check to me instead of noah. 😌 #girlboss,not sarcastic
Trying to know all this history tonight is gonna kill me,sarcastic
"“Just listen to the police.” 

“Just listen to the curfew.”

What would’ve happened if the Civil Rights protesters in the 1960s just listened to the cops and stopped their sit-ins or just stopped their Freedom Rides? Change starts by defying the unjust authority in place. #BLM",not sarcastic
James Harden is allowed to travel every time he drives apparently,sarcastic
@AvatarOdin @aubviouslynot sounds like the american dream ngl,sarcastic
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?,sarcastic
Gonna go cry now some no face told me to lose weight x,sarcastic
"and even though all the bullshit, by GOD am I thankful I am a woman.",not sarcastic
@AgainstArms @ACCLiverpool Yes NEU! 👏👏👏,not sarcastic
time for my 3 am gyoza,not sarcastic
the sexual tension between my fist and the computer screen,not sarcastic
The Bruins announce that Chris Kelly has been named an Assistant Coach for the Boston Bruins; Adam McQuaid has been named Player Development Coordinator; and Ryan Mougenel has been named Head Coach of the Providence Bruins.,not sarcastic
getting ready is better than going out,not sarcastic
"Random third grader pointed at me with her whole class lined up, “look, that’s the tallest girl in the world!”",not sarcastic
Morning workout routine: bench pressing my weighted blanket,not sarcastic
i've saved so much money by not eating out during this pandemic that i might have to buy random things just to keep my account balance humbled,not sarcastic
Went through all the trouble of growing this bone helmet over my meat computer just for it to start hurting itself from the inside,not sarcastic
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,sarcastic
Replace Pelosi #Nancy,sarcastic
Great effort @Patriots We'll get em all next year,not sarcastic
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,sarcastic
True bliss is laying in an ice cold bath during the hottest part of the year,not sarcastic
my love language is now just sending you tiktoks,not sarcastic
@FOX9 @Aimee_Garcia @tomellis17 @netflix when is season 5 of Lucifer coming?? After corona is gone??,not sarcastic
Just ordered vegan pizza and garlic bread from a place I’ve never been to before. I’m excited.,not sarcastic
"@JasperSmiith @LentonDNRA @ShearerWest @registrarism @UniofNottingham @CllrDaveTrimble @SallyLongford @CllrDavidMellen @LilianGreenwood @MyLWE @MyNottingham Yeah just a coincidence that infection rates go up and down dependent on when students are in the area or not, also tallies in with the parties being attended by up to 3 times the amount of allowed attendees. Definitely not students 🤔🤦🏽‍♀️🙄",sarcastic
i got so much done at work today we are all proud of me today ok?? ok???,not sarcastic
gaslight gatekeep girl boss,sarcastic
"so we saved the liquid from when we cooked some rhubarb the other day and froze it into ice cubes. just had a couple cubes in some lemonade, and it's /amazing/ and mum and i are geniuses",not sarcastic
my vibe is garth Brooks song “the thunder rolls” but the 3rd verse when the wife shoots her husband for cheating on her,not sarcastic
Less than 5 minutes after getting my phone back after staff training week at camp I ran my face into a tree branch whilst texting,not sarcastic
"I suppose though, we did sign one for the future so, you know, not all gloom and doom...we might be good in 6 years time.",sarcastic
my short term memory has gotten so shit lately but the silver lining is that every time i listen to my playlists i’ve had for months i still get that listening to a good song for the first time feeling,not sarcastic
".@EmmaRaducanu will be claimed by the Brits, Canadians, Romanians and Chinese. What a future she has ahead of her. A star for life.",not sarcastic
@kmflett And with a plentiful supply of rhubarb.,sarcastic
Cannot cope with uni reading it's doing my head in!,not sarcastic
Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh,not sarcastic
Only a a President as strong and decisive as @realDonaldTrump would force the FDA to OK a drug even before clinical trial results are in.  No need to wait for such silly formalities - people have been taking the drug for years and most are still alive and fine! #OkToTry #Gotrump https://t.co/IdxTJ7kucp,sarcastic
"Well done to the guy who was charging down the stairs at Ealing Broadway and sent me flying, you made me cry.",sarcastic
Best bullpen in baseball selling rn to Stanton and Judge. Not a place you want to do it.,not sarcastic
ERROR: 404 https://t.co/xcNCMlnzrm,not sarcastic
"me: I’m gonna wash my hair and shave my legs! 
Me instead: I’m gonna dissociate in the shower for 45 minutes",not sarcastic
Bro Drake thinks about Rihanna everyday,not sarcastic
So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth,sarcastic
.@luka7doncic anyway you’d want to come to the Jazz?,not sarcastic
back to school clothes shopping even tho school is online😁😁,not sarcastic
Friendly reminder you’re not vegan if you swallow cum,sarcastic
"@kirstiealley You're swallowing Trump's rhetoric without proof. There is ZERO evidence of anything illegal happening. You're blindly following and gullible for believing.

Proof is always needed. And the burden of proof is on the accuser.

Disappointed to see what you really are.",not sarcastic
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",sarcastic
"i hope lucas lallemant is smiling rn, just sayin",not sarcastic
hope dream had a good birthday todayy,not sarcastic
really honoured to have shared a coach today with a group of girls who didn’t know downing street was real and thought the prime minister and the queen lived together at buckingham palace,sarcastic
Honestly I just want someone to love me enough to bring me Grits and a Twix at 2:30am👀🙏,not sarcastic
“The App Store [is]... an economic miracle” 🙄 but Apple magic not working today at #AntiTrustHearings #Apple stifles innovation that is the lifeblood of our economy. -Lucy McBath speaking some truth today #HouseJudiciary https://t.co/2swhC9daBM,sarcastic
i’m ALREADY stressed about whose pov to watch for mcc hahah,not sarcastic
The next 4 months just need to be skipped please,not sarcastic
do i like him or is his hair just curly??,sarcastic
For so long Americans condemned greedy businessmen but made that their sole reason to elect #Trump. #POTUS #Greed,not sarcastic
After like 4 months I am finally over an emotionally manipulative asshole and I think I deserve both a slap in the face for taking that long and also a pat on the back for getting through it🤷🏻‍♀️,not sarcastic
"frozen bananas, peanut butter, cacao powder, almond milk, blend YOU WILL NOT BE DISAPPOINTED OH MY GOSH 10/10 best homemade ice cream 🍨",not sarcastic
i am so happy about jenna and julien getting engaged,not sarcastic
@ChiminoRobin Awe. That's far and kind.  Blessings.,not sarcastic
i love texting on my laptop so much. i enter a flow state of gossip. i turn into a bard. a town crier. all the news that’s fit to print.,not sarcastic
All I've done this summer is binge watch The Office and Friends 🙃🙃,not sarcastic
why do david dobrik &amp; ben platt give off the same energy,not sarcastic
i'm gonna be real i voted weeks ago and i'm lowkey sad i don't get a sticker😞,not sarcastic
"Suddenly working 7 days a week, thought I could cram in loads of work to save more money but ended up with no days off 😂 stupid",not sarcastic
This weekend I hit a delivery biker with a car door and my Uber score still increased 🏅,not sarcastic
It's hard to focus on online school when my entire house smells like smoke. Unstable wifi doesn't help (just got kicked out of my Zoom class for the 5th time in 10 mins). Also my phone won't turn on and I need to update it. But for that to happen I need...a stable wifi connection,not sarcastic
"[AD - Press Trip] The Wildfowl and Wetland Trust site at Slimbridge in Gloucestershire has long been a favourite day out for local families.

@WWTSlimbridge

Read more 👉 https://t.co/FzfBlfJdqo

#WetlandHeroes #FamilyFun #VisitGloucestershire https://t.co/G3q6OZj2T1",not sarcastic
I'm inviting you to join AttaPoll. Get paid to take surveys. Download the app here: https://t.co/rOp5NccK4h,not sarcastic
Once you go Fever Tree you never go back,not sarcastic
the fact that “breaking: school shootings preventable” was an actual headline on nbc tonight is actually laughable,sarcastic
love it when Jonny makes me use earphones to watch something on my phone so he can play fifa,sarcastic
i know i’m going through it when i can’t even fake tan,not sarcastic
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",sarcastic
we hit 17% of americans fully vaccinated in case anyone was wondering,not sarcastic
Crocodile tears!! It's too late to save yourself now luv!,not sarcastic
wow i love only ever buying gray and striped shirts,sarcastic
the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem,sarcastic
I’M SO PROUD OF MY FRIENDS 💖,not sarcastic
When I see your face there's not a thing that I would change,not sarcastic
"@kazzacoey @UKLabour The old phrase that says, if you are in the middle of the road you will be run over. Starmer is stuck like a record that is stuck in the same groove and nobody wants to hear that. Also where are the policies?",not sarcastic
Bloody lush😍😍😍😍 https://t.co/tkU6lYhVXQ,not sarcastic
"My uber driver talked about the failing American education system, the American dream, and doing acid in Amsterdam all in a 10 minute span",not sarcastic
"My boys Sam &amp; Ben Haigh (8, 4) are huge fans of yours and would like to wish you a happy birthday all the way from England, ps cant wait to try the colour challenge with the boys during lockdown great ideas to keep them busy ! x @Preston",not sarcastic
I was sort of hoping for a more gradual transition into winter.,not sarcastic
"thank you kind person that stole my ATM card, you must have known I wanted to sit at the bank all day.. half hour and still waiting #mondays",sarcastic
"Broke: doing assignments in order of due date
Woke: doing assignments in order of priority
Wired: spending 20 minutes on each class at a time and just go down the list",sarcastic
Wtf is a Justin Herbert,sarcastic
"first day of work, and i’ve already cried on the job 👍",sarcastic
It's only now that I'm seriously trying to save that I'm regretting treating myself to something new almost every week last year for just surviving my first few terms of teaching 💸💸💸,not sarcastic
@dumbdotcomm u did such a good job the last time!! I can always reteach u 😌,not sarcastic
Payphone by Maroon 5 is actually a super sad song now that I’m 22 &amp; actually listen to the lyrics,not sarcastic
“The number one freedom white people have in America is to remain totally ignorant about the injustices committed against those who are other than white” - Jane Elliot,not sarcastic
"Think I might get a knock on the door from Environmental Health after that poo.

Jeez, it's taking layers off my eye balls.

*opens all windows wide*",not sarcastic
"So now that it's not getting banned, should I download TikTok?",sarcastic
@rolandsmartin @nypost Damn!  At my wedding we drank enough to make up for the no shows!  🤔,not sarcastic
what's the diagnosis for when ur dog sits down but headfirst,not sarcastic
Embraced the fact I'm becoming an old woman and ordered myself a knee pillow for bed. I can't wait to wake up without hip pain 😌,not sarcastic
when someone’s phone goes off in a quiet room an angel gets its wings,not sarcastic
Joey the genius! I wish i was as brainy as him #towie,sarcastic
So when the #hulk gets mad he bursts out of all his clothes right? So why do his trousers stay on?!?!?,not sarcastic
i know i didn't just read a 40 page sex scene. my god,not sarcastic
very exited to be fully vaxxed tmrw not very excited to be sore 😂,not sarcastic
"I forgive, but never forget
I don't hold grudges, I just move on
I suggest that you do the same.",not sarcastic
"Good morning to everyone again, except Eddie Reynoso, his lab rats &amp; whoever the fuck is letting Oscar Valdez fight after failing a drugs test - just because it would be bad for business.

Some things more important than money, but not in boxing - clearly.

❌💉",not sarcastic
I still can’t believe England won the World Cup,sarcastic
Breakdown very much pending not sure how much I can take of this 😩,not sarcastic
i love talking to people about books !!!,not sarcastic
"@Janet67866039 @ermbop Its literally very common. My friends son was concieved while she was in the pill. You do know it's only 91% effective right? That means for 9% of women, that form of birth control fails.",not sarcastic
@Schlippertysch1 @anon_opin Very good. Just need to work on your spelling now 👍,sarcastic
"5:30 banshee-like kitten zoomies are definitely my all-time favorite alarm clock, and the sound of jewelry boxes flipping over and burnouts on the wood floor make for the calmest, most enjoyable start to any workday.",sarcastic
being sick w a nose piercing is rly annoying,not sarcastic
Makes me feel proper uncomfortable when I see people eating full on meals in their beds,not sarcastic
love when the train stops in philly and everybody boards and of a sudden it smells like a ham sandwich,sarcastic
"was not back in the states for even 5 minutes before someone ran into me at the airport with their suitcase and said “ope, sorry!” 

I’m home :-)",not sarcastic
If someone's not willing to fight for you then they don't deserve to be kept around #moveon,not sarcastic
REALLY wishing i was born 4 months eallrlier right about now #Election2016,not sarcastic
Haven't been on this twitter in forever!,not sarcastic
"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",sarcastic
I think i’m addicted to dead by daylight,not sarcastic
"Queer marriage is not allowed because it doesn't follow the ""age-old customs, rituals, practices, culturla ethos and societal values"", but all cis-men can commit infidelity with no consequences. Happy fuckin Pride people 🙃 #SupremeCourtofIndia",sarcastic
i went outside today and suddenly my depression is cured,sarcastic
“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,sarcastic
gonna become a singer just so i can do the lil song association game,not sarcastic
BOSS BURGERS - POSSIBLY THE BEST BURGER I'VE EVER HAD,not sarcastic
Working in a restaurant very quickly reminds you how stupid and hateful people are 🙃🙃,not sarcastic
If ya headcanon Cub as an alien you could also make a Lilo and Stitch AU with Scar as Lilo and Cub as Stitch,not sarcastic
"Step up TooBigToPlayFootball BEAST Adebayo Akinfenwa, nearly 39, to score 1st first goal in 2nd tier &amp; gives us TINY chance of staying up in 1st ever season in Championship.

Jog on SuperLeagues &amp; anti-football Egomaniacs' 8 figure pay outs getting sacked.

THIS is REAL football!",not sarcastic
Listening to the rain when you're tucked up in bed is one of life's simplest pleasures ☔️,not sarcastic
Jeopardy had an “Internet Slang” category and I finally know the answers to some of these.,not sarcastic
I need every app to have a night mode,not sarcastic
Something about being up late and seeing  #Toonami trending satisfied a weird nostalgic longing in me I didn’t expect,not sarcastic
Humans are the only animal that can’t tell fantasy from reality,not sarcastic
It’s a great feeling knowing that I receive the rarest form of love on a daily … ✨UNCONDITIONAL LOVE✨ is something most people never get to experience so i cherish this blessing that God has given me because He came at the RIGHT TIME 🥳🤍  #3yearsdown #BlackLove,not sarcastic
i hope u sleep maybe forever maybe not  lol,sarcastic
I don't remember the last time a Sixers game gave me a heart attack but this game was a roller coaster. Hell of an effort but those 10 missed foul shots really hurt.,not sarcastic
Football’s back. NFL’s back. James Wan’s back with a horror. This weekend is set up for absolute glory,not sarcastic
12 POUNDS LOST IN 1 MONTH. BITCHES IT'S OVER FOR YOU ONCE I DO THIS FIVE MORE TIMES,not sarcastic
I need like 6 weeks on a vacation with my bffs to a place with no cell reception and I just think that would solve a lot of our problems,not sarcastic
I can’t believe it’s been 20 years!!! I’m still as much in love with them now as I was back then 🤣 @officialblue they gave me the most amazing friend in @AriesBabe85! 💙💙💙💙 #20yearsofBlue,not sarcastic
Markets already down,not sarcastic
Tried the first hour or so of Tales of Arise and it's already showing good signs. Only major issue I have is the lack of the local co-op I've come to expect from Tales.,not sarcastic
If drugs are banned from sports why isn’t makeup banned from beauty pageants?,not sarcastic
do you check ur bank account every other second or are u financially stable?,not sarcastic
#fancydressfriday #PEWithJoe ready to go!!!! https://t.co/aiQE02UFE3,not sarcastic
when I was younger I used to think that time zones also could change by minutes and people in other towns could be in 12:56 while I was in 1:14,not sarcastic
i love smoothies bc u can really eat half a bag of spinach and just not taste it at all,not sarcastic
"When you're 7 years old, 'Biscuit' seems to be a legit answer to the question 'what do you want to do today?'

#Kids",not sarcastic
Bring me the horizon's new song drown is my new favourite,not sarcastic
happy birthday mols!! thanks for being such a fun person I love you bunches💖💖 @guinnmolli,not sarcastic
Best performance in a while. Absolute cracker today. Think @benbreo deserved mom #NFFC,not sarcastic
Hell of a last second decision by Hooker!,not sarcastic
Only posting selfie’s?? On YOUR own Instagram account?? Crazy right,sarcastic
what the fuck is this game everyone is talking about all of a sudden,not sarcastic
"@FarOutMag Lol. ""Penetration of cloth masks by particles was almost 97%"" ""This study is the first RCT of cloth masks, and the results caution against the use of cloth masks."" https://t.co/o2CICsq0CQ",not sarcastic
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,sarcastic
"Catch me in your local sizzler wearing acid wash jeans, my husband’s sweatshirt, and enjoying the Simpsons Halloween special on the TV.",not sarcastic
my essay was so bad that my prof is giving me a fucking extension and i didn’t even ask for it GOD,not sarcastic
I feel like with the pandemic and all we should now be allowed to publicly shame babies for just like coughing into the open air you know what I mean,sarcastic
I haven’t been to the roxy in a while obviously but DAMN I don’t remember it being this hot in here jesus get some AC,not sarcastic
i’m now reading 4 books at once what could go wrong 🧡,sarcastic
"According to my road rage, the word of the day is asshat",sarcastic
Whoop diddy scoop poop,sarcastic
overly caffeinated and under prepared for the day,not sarcastic
#lateishshow abz from five https://t.co/Twio2C9XfW,not sarcastic
biting my nails,not sarcastic
when i was younger i was restricted to one hour a day on the computer.....how did i survive,not sarcastic
"@ZionWarrior6 I think lunch was ready at the care home, then it was time for nap and then Countdown.",sarcastic
I swear some people come to the library just to breathe heavily out of their mouth,not sarcastic
"It’s so amazing how people forget you exist until they want something from you :,)",sarcastic
Real disappointment of the Trump Era was the complete lack of protest/punk music in response to him. What a wasted opportunity.,not sarcastic
"Get ready for the next big horror game this season, Slender Suburban Man",sarcastic
@TheLunaCinema @seetickets absolutely no response from Luna Cinema and my completely factual review on See Tickets has been moderated and will not be published 🤔 great to see @seetickets looking out for their customers. Excellent customer service all round 👏,sarcastic
I hope the woman I saw driving a motorcycle wearing a semi-formal dress and cheetah print stilettos has a nice day,not sarcastic
"Are the #Gogglebox cast told to sit in the same place week in week out, or is that just human nature?",not sarcastic
Pironkova: it’s just a game. Serena: I am the game,not sarcastic
Loving how much #narcissism and it's intra- and interpersonal aspects are playing out in #Lokiepisode2 #Disney #Marvel,not sarcastic
"Me: on a scale of one to ten how cute are the babies you see in clinic?

Rob: that chunky baby the other day was a ten. The one I saw today was a three--so pale. To be fair she's in the hospital and very sick.",not sarcastic
everyone please stop playing Old Town Road I’m begging you,not sarcastic
"if my emotions were a food, they’d be peeps, just show me the slightest amount of warmth and i will simultaneously melt and be on the verge of exploding",not sarcastic
"@flyingsolo1111 @tokenstate Don't know if they've changed their minds, but in the past they have made a point of saying they have no intention of creating a token.",not sarcastic
"not to brag, but my thesis topic was so good that someone else published on it three months ago 🙃",sarcastic
"I love giving my students little bits of info and watching them get woke 😂 one made a comment about being afraid to tell people when she’s suicidal because of the large ER bill her family got last time, and I told her about countries with free healthcare and her mind was blown",not sarcastic
being a head nodder in zoom university is a curse,not sarcastic
@samdylanfinch Feelings of shame or being out of place linked with both undiagnosed ADHD and being in the closet/facing homophobia.,not sarcastic
this time tomorrow i'll be dying at school Cannot Wait!,sarcastic
"Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. 

This is the only positive of working from the office",not sarcastic
Kind of rude of my stomach to still make whale noises after I’ve given it a whole protein bar,sarcastic
IMAGINE the outcry if SNP voters went and celebrated this win that actually means something in the same way that Rangers fans ‘celebrated’ a few weeks ago over football game.,not sarcastic
"my favorite thing in the world is turning on another reality show &amp; having katie and joey be like ""this is the dumbest shit i've ever fucking seen"" and then a week later they're 40 episodes deep yelling at the tv😌 my job here is done. we got em again boys",not sarcastic
the Bob Ross documentary broke my heart i am so angry,not sarcastic
"all these antivax and antimask people dying of covid, i think is less about them staying true to their beliefs and more that they literally can’t imagine it happening to them, no matter how much it happens to others. “rip to you but i’m different” playing out on a mass scale",not sarcastic
"do other people have extremely long, meticulously detailed, and always stressful to downright terrifying dreams that u could easily turn into a book or screenplay if u had any sort of motivation or do i just have Trauma",not sarcastic
please vote,not sarcastic
Frankie is so lucky to have some amazing people in his life. Those that haven’t bothered  are missing out!,not sarcastic
Best result of the season that! 👏👏👏 #LUFC,not sarcastic
It b the memories we make everyday for me .. 💓,not sarcastic
I'm gonna have a breakdown.,not sarcastic
my hobbies include leaving projects for the night before and then complaining that the teacher didn't give us enough time 🙃🙃,sarcastic
"I think this is growing up...I never watch vh1 or MTV anymore, only hgtv and the food network...oh and of course SVU",not sarcastic
Here for the #gbbo and #masterchef tweets only,not sarcastic
Is there anything more “Dad” than calling your dad for his social security number and him saying “I don’t know call your mother” ???,not sarcastic
"there isn’t a labor shortage. no one wants to work at a minimum wage job with no benefits; where hogs &amp; karens get free meals and coupons for throwing tantrums. 

idk how this is news to anyone under 30.",not sarcastic
Anyone need a body for a human sacrifice? Trying to find a valid excuse to not go to work today.,sarcastic
I knew this year would b stressful but i didn't know it would b THIS STRESSFUL i am about to BREAK and january isnt even over yet,not sarcastic
"@lthomasnews I’ve read versions of this before. Bush wanted any excuse to go to Iraq, he wanted to finish the job his dad started in the first Gulf War",not sarcastic
things are looking UP omg I am so excited for this next chapter of my life,not sarcastic
I want one of those ninja insects. You know the guys,not sarcastic
Rubbing my tears into my face is part of my skincare routine lol,sarcastic
Good deeds don't go unnoticed 😇,not sarcastic
"Dora: Where do we go next?
Avery: I ALREADY TOLD YOU, THE TALL MOUNTAIN!! *groans in frustration at Dora's Alzheimer's*",not sarcastic
This will haunt me forever !!!!!! #untildawn #scared #twitch https://t.co/AoXmXF8PDv,not sarcastic
Listening to Pull the Plug by Death at half eleven on a Thursday night on repeat is not good for making you sleepy. #Deathmetal,not sarcastic
"New doctor: sexual preference?

Me: what are my options?",not sarcastic
Las Iguanas 👌😍🍷🍴,not sarcastic
Imagine not liking football 🤣,sarcastic
"@KellyMartin_UK @Morrisons You’re right, it’s all one big conspiracy. You should boycott the NHS too, they’re in on it as well",sarcastic
"@DylanPetit17 @jaredj5 Let's listen to Dylan Petit over actually doctors, biologists and epidemiologists. 🙄",sarcastic
love getting assignments at 6:25pm on a Friday!!,sarcastic
If you don't like Lemonade you're an extremist 🍋,sarcastic
Day 3 of night shift: “Can I get a triple shot puppuccinio?”,sarcastic
Why am I obsessed with Frozen 2 😳,not sarcastic
@ThomasCabaret84 @MicrobiomDigest @raoult_didier Surely you’re not suggesting that their own thorough investigation of their own suspected &lt;fraud&gt; (which found no evidence for said &lt;fraud&gt;) was carried out with anything but the very  highest levels of integrity? Seems completely legit to me…,sarcastic
it’s so boring to not have a crush on anybody,not sarcastic
"Maternal Morality is so much higher in the US than any other country in the world, even higher for black women. It is time to put research into women's health!",not sarcastic
In terms of usability is there a more frustrating web site than ebay?,not sarcastic
What happened to unbiased journalism @SkyNews?,sarcastic
Republicans have nobody to blame but themselves.  They allowed this to happen. https://t.co/wkvmsb6LFo,not sarcastic
It'll all be okay in the end 👍,not sarcastic
"am i the only one who gets ""tomorrow"" confused with ""tomato""",not sarcastic
MTCHEWWWWWWWW,not sarcastic
Being loyal should be the standard. Being loyal should be the standard. Being loyal should be the standard.,not sarcastic
ugh I have to send an email??? how about I just quit!!!!!,sarcastic
I'm a little late but the Hamilton soundtrack is actually life-changing,not sarcastic
"Wishing you all the luck today @britneyspears - we are all ROOTING for you, for change and for your freedom. All the love 💚☘️ #FreeBritney",not sarcastic
Did you know? Abuse and alcoholism and depression will just ✨disappear✨ if the country is opened completely during a pandemic? #trumpisanidiot #bidenharris2020,sarcastic
"I was getting overwhelmed like ""I have so much to do idk where to start"" but then I remembered that doing something was better than doing nothing so I just started doing something and I think that was really responsible of me",not sarcastic
never drinking again,sarcastic
"Broadband back, starting to feel a bit more normal.",not sarcastic
"Stimulus checks should come with hand lotion, a face mask, and a bonus for every Instagram bingos you do",sarcastic
Does anyone not know Prince Harry got engaged? I don’t think there’s been enough in the news about it.,sarcastic
@rits_meg @freedomsenpai hot loli,sarcastic
i’ve had more interesting conversations w my wall but alright,sarcastic
I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR,sarcastic
"@MaxTayl83630497 I’ve got 4 weekend tickets available, DM me",not sarcastic
Boehner not clapping for gender pay equality. COOL.,sarcastic
How to access alternate characters on the iPad https://t.co/caXzywahm3 via @niktronix,not sarcastic
"I love it when drunk, inconsiderate flatmates come back and start climbing on the roof #istillhaveexams #tryingtosleep",sarcastic
And so it begins. The Sunday back to school preparation. 😩,not sarcastic
Great time for sim and I to have our weekly life update.... 🌛🌜🐨 (closest thing to an owl) 💤💤💤💤💤😴,sarcastic
"Packing up and moving out of Sheff today was one of the hardest, most emosh things I’ve had to do. Ever. S11 ily",not sarcastic
"Every episode of Curious George ever: the humans inexplicably leave a chimpanzee in charge of something important, wacky hijinks ensue.",not sarcastic
,not sarcastic
@MarkHendyHR Only joking... keep it real. HR professionals have a life too... 🤔,sarcastic
"Watching all these important venues closing over time sucks horribly, but this one hurts. Fuck. #FabricReview",not sarcastic
My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,sarcastic
@KhoaVuUmn Reviewer 2: this is a very weak paper that fails proof of concept. Stating a cat bed is also a wizard's hat is totally wrong and your data cannot support this,sarcastic
Can't sleep,not sarcastic
"Finding it very hard to detach my love for the club and it’s lack of action over Mendy. 

In my opinion having anyone playing professional games with an open investigation, especially this severe is inexcusable.",not sarcastic
I feel like I'm the biggest time waster lol,not sarcastic
Is adulthood really just doing lots of things then feeling absolutely exhausted for the rest of the day?,not sarcastic
"It would be a real shame if people shared this around and filled it with fake info. People should definitely not do that 😉
https://t.co/Px7dYqjh3I",sarcastic
Thought I’d try and watch ‘Lost’ and I am now so hooked. I love it #lost #DisneyPlusStar,not sarcastic
"@SIazVest @rodneyjaguars57 Fuck you got me there, you better get back to getting upset and jealous over successful and talented boxers",sarcastic
"#MAFSUK Bob, what a lad, showing absolute class when shit on like that, wasn’t a match so shouldn’t be too gutted but even so, 👏🏻",not sarcastic
JUSTICE HAS BEEN DONE.,sarcastic
Lol those tea towels your parents could buy when you were in reception at primary school with all the wobbly self portraits,not sarcastic
I just want @jvn to tell me his vision for me.,not sarcastic
They should just put a wall around the pitch to stop the ball going out,sarcastic
"Let me guess, it has to be Charlotte Tilbury makeup. And if by chance you do take it off, use Charlotte Tilbury skincare https://t.co/0c2IfIpy8l",sarcastic
Are jacket potatoes only good for the toppings that go on them?,not sarcastic
I need a burner account ASAP,not sarcastic
