utterance,intent
"So we're three (3) days into the new year and: Steve Irwin's homeland is burning, Carl Sagan's wisdom is being completely ignored, and no one is loving their neighbor like Mr. Rogers and that Jesus guy advised... #worldwar3 #AustraliaFires",not sarcastic
if i saw a capybara in person id probably throw up,not sarcastic
"If u delete @Airbnb and download @vrbo (and send me proof), I will Venmo u money. Thank u.",not sarcastic
"Horse dancing is my new favorite Olympic sport, I have no clue what’s happening, but this is incredible",sarcastic
Living with a str*ight man is like living with a four year old,not sarcastic
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",not sarcastic
i hate being one of the boys bc one of them just sent me a picture of his poop🥲,not sarcastic
"Who likes cats?? These handmade cushions are perfect for a little gift. All one of a kind and handmade by me in the York! 

https://t.co/WWiGmAE7VU 

#cats #birthday #catpillow #decorativepillow #catcushion #petpillow #throwpillow #kittypillow #catlovergift #homemade https://t.co/SACNODCW5t",not sarcastic
thank you @Ranboosaysstuff i just shit my pants 👍very cool #ranbooemail,sarcastic
"Leave it to the nice people of Hutch to yell at me to ""eat shit"" while I run. Jokes on them, I do.",sarcastic
did you know there is a direct correlation with how cool someone is and how high they cuff their pants?,sarcastic
"our lord and savior, frank ocean, has saved us all once again.",sarcastic
i lost the promise ring my boyfriend got for me about a year ago… and when he left for basic he let me keep the one i gave him since he couldnt take it. well i found mine- our rings are back together :) https://t.co/2OgpQgH5n2,not sarcastic
"Hard to imagine a better start to Saturday than running through the forest listening to NRC’s “One Hour Run”, Coach Bennett’s love letter to running. Thanks Coach @bennettrun this is my favourite audio guided run so far 🙏 #nikehalfmarathontrainingplan #week12complete",not sarcastic
@ASvechnicock @GoldenKnights ppl really don't know what a joke is lmao,not sarcastic
my new glasses prescription is messing with my head so bad. didn't realize how horrible my eyes got in two years and now I'm seeing in HD again,not sarcastic
"@OwenSmith_MP @BBCr4today It wasn't a million people. It was estimated to be between 312,000 and 400,000. https://t.co/plZPHLro3j #facts",not sarcastic
"Does the actor make a line famous, or does the writer?",not sarcastic
"The way the Orioles have bene playing since the end of the losing streak gives me hope for next year. Reminds me of the end of 2011, where they were giving teams hell down the stretch.",not sarcastic
"We are an evolved people.. seriously, can we figure out how to make bathroom doors without a two inch crack so I don’t make eye contact with anyone else while pants-less?",not sarcastic
There is nothing wrong with showing concern when the next second in command of the free world has no respect for minorities #boycotthamilton,not sarcastic
i love my life,not sarcastic
"The Invisible Man was pretty good, liked it! Excited/scared to finally watch Deerskin, the last movie I planned to see in a theater before covid killed that hope. #HBOMax",not sarcastic
"ok ok not to be pick me or anything but like ppl who say that the bo burnham special inside is about him adhering to COVID guidelines are missing the point. its not about him staying quarantined out of force necessarily, its just about him staying inside and out of hte public eye",not sarcastic
"🌶 Spiced Coconut curry 🥥

.
A weekend spent with friends brings a week of content... or something like that 😜

.
Started the weekend off with this yummy morsel, With was a fusion of miso sesame aubergine 🍆, broccoli… https://t.co/zyWiA0EX4u",sarcastic
remember when everyone’s feeds were just retweeted giveaways looool those were the days,sarcastic
"@ChasetownFC1954 Don't get to as many games as I'd like, but always pick up a programme when available.",not sarcastic
"Oh? You're a real anime fan? Name all the Boku no Pico characters, I'll wait.",sarcastic
My adventure this week was going to a park and staring at a man trying to figure out if he was a statue or not. He was standing under a gazebo with all matching green on but I never saw him move but his hair looked real. Can you die standing up?,not sarcastic
feeling so nostalgic today,not sarcastic
i personally think that everybody should lick the hook side of velcro at least once in their life it feels so good,not sarcastic
Just a casual day at Oklahoma state university https://t.co/osW8tNACO9,not sarcastic
Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,sarcastic
"#GhostOfTsushima #PS5Share, #GhostofTsushima https://t.co/N8qZPcKwqy",not sarcastic
"trying to find a way to convey that im sad in a tweet but in like, a very subtle way that wont make several people text me at once",not sarcastic
Just won 3 cents on HQ words...early retirement here I come 😍,sarcastic
Pretty cupcakes! #sprinkled https://t.co/rn1BUM0h0A,not sarcastic
Nothing pisses me off more than people with double standards 👌🏻,not sarcastic
I accidentally made butter when trying to whip cream this morning and I think that’s a great representation of how I’ve reached my capacity for working from home,sarcastic
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we're on a date what are you trying to tell me mother,sarcastic
Don’t expect others to help you if you don’t want to help yourself 🗣,not sarcastic
"I wish Facebook would introduce a ‘rude’ option on its ‘like’ panel.
I feel ‘wow’ doesn’t cover it. Maybe it could be a middle finger.",not sarcastic
"Whenever I text Scott in the middle of the night and tell him it’s been a rough night or that I’m tired, he brings me breakfast home and this is the type of love language I’m here for 🤗",not sarcastic
Why do we all love talking about our pet peeves,not sarcastic
Who signed me up for a lifetime subscription to my own thoughts,not sarcastic
"I don't follow the Women's Super League because my team aren't in. Southampton have built their women's team from grassroots and youth up, rather than just buying their way into the elite. I am proud of them for that.",not sarcastic
Going out is overrated! On the couch watching serial killer documentaries is how I like to spend my Fridays 👵🏼🕵🏻‍♀️,not sarcastic
the way uni won’t give me extra time on assessments despite them replacing exams (which i get time for) because of covid 🤩🤩🥰😍,not sarcastic
How do I stop thinking literally everything is corny ??,not sarcastic
"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",sarcastic
"I'm gonna aspire to be my mirroverse self 😌

If that's a good thing or not idk",not sarcastic
really need upload season 2. today. now. thanks,not sarcastic
thank you basketball for the last 10 years and memories with my best friends. thanks to everyone who supported us from 3rd grade to senior year and thanks to the coaches who dealt with us :) one of the hardest goodbyes but so grateful for this sport💛 #TogetherWe @AquinasGbb https://t.co/tNxtm8vG4O,not sarcastic
okay but my self esteem has multiplied by 772827 since I got my braces off,not sarcastic
ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,sarcastic
my current mood is scooby doo in velma’s orange sweater and daphne’s gogo boots,not sarcastic
This Is Us is the best show ever I recommend 10/10,not sarcastic
Happy happy happy https://t.co/9W1XIbpL6x,not sarcastic
Feeling the love with 4 different people wishing me good luck on my exam today #didicomplainaboutitthatmuch,not sarcastic
Here we go again! We are expecting! Our third baby is due Feb 2022! Absolutely terrified of having 2 under 2 and a 10 year old but we move baby! This is the last addition to the family so going to enjoy this for the very last time ❤️👶🏽,not sarcastic
accepted for beat the chasers audience✅ level up ✅,not sarcastic
Hate people who moan about EVERY SINGLE THING possible 😴👊🏼,not sarcastic
Why’s Netflix taken Mock the Week off I’m so upset 😭😭😭,not sarcastic
"New levels of desperation: sleep is now truly insignificant to me. In fact, it’s a downright annoyance.",sarcastic
"Started watching house of cards, 4 episodes in. Already I can see it was a good choice😄",sarcastic
My husband got his first Pfizer vaccine today! So glad he’s finally able to get it!,not sarcastic
ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??,sarcastic
@kashirenaii i would never go to six flags with u,sarcastic
"Home, pet, and car ownership is great fun until you have to replace your roof, the cat needs surgery, and your tire blows out all in a month 🙃",not sarcastic
2 busy working 2 care,sarcastic
"Here’s the situation, DO WHATEVER MAKES YOUR HEART HAPPY!!! 

You’re going to die one day dang it. 

At least do all the things you wanted to before you leave!!",not sarcastic
need disney to greenlight percy jackson rn,not sarcastic
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",sarcastic
Reina when we first put on her Halloween costume vs when we started saying how cute she was: https://t.co/nK6HAD8scD,not sarcastic
"Congratulations to Trump on his second impeachment. It’s a tremendous achievement borne of hard work, focus and dedication. Record breaking. Historic. Bigly. #ImpeachmentDay #TrumpImpeachment2",sarcastic
Tensions a bit high in my house tonight because my roommates got in a swordfight in the living room and one hit the other in the face,not sarcastic
@SkyHelpTeam I've been waiting for a refund for over six weeks from Sky and no one seems interested in helping me despite multiple calls to your customer service team. Please help me! Sky took my money but seem very reluctant to return it.,not sarcastic
i hate when ur food starts popping like crazy in the microwave &amp; then u take it out &amp; it’s still cold😐😐😐,not sarcastic
@NotMikeRNG @DynastyDegener1 @myost73 @nolan_szn @BearBadger2 @JesseRogersESPN Regardless of everything else I think it's weird you would imply Pujols definitely juiced where Bonds didn't. I don't think it would be hypocritical to argue against both but there's no reason to be intentionally difficult.,not sarcastic
"Please consider map filters on online mutliplayer. Pretty pls, thanks @CallofDutyUK",sarcastic
@humorandanimals There is nothing better on this earth than animals!,not sarcastic
art is annoying to get good at.,not sarcastic
so pumped to see @MalBlum tonight ⚡️,not sarcastic
The @theAJpub is open again @gpollakis 👀,not sarcastic
@CLBIsA10 @ItsGinjaNinja_ hes fucking horrible,not sarcastic
@GainzyXBT Actually I've extrapolated based on the last daily candle and it turns out BTC will be sub-zero by December. The math doesn't lie.,sarcastic
My dream is to be left alone.,sarcastic
Keanu reeves is killing his role in ozark season 3,sarcastic
@Chris08505199 We watched this and were really saddened by the lack of deeper digging around this issue. There was an air of blame uk jobless for not stepping up. Needs a proper investigation and not a fluff piece IMO. Thanks for your tweet though.,not sarcastic
"#EconTwitter I'm working with bizreg data and there's a noticeable spike in Indiana in 2015, anyone have a sense as to what's going on? @JorgeGuzmanCBS? https://t.co/q01tmw9PLg",not sarcastic
"Manchester City 1989-91 Home 🔵

Hate to admit how nice of a kit this is as a Liverpool fan😂

#ManchesterCity #Messi #Manchester #Football #art #Poster https://t.co/900pc9kW9n",not sarcastic
PLT slamming their brand name on everything winds me up. You’ll find something really nice but it’s got ‘PRETTY LITTLE THING’ written in caps all over the front 😩,not sarcastic
"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance",sarcastic
Meh…Drakes album. Don’t feel like there’s a song on there that I wanna listen to twice. Maybe it will grow on me 🤷🏼‍♀️,not sarcastic
"Hey you! Yeah, YOU.

You're cooler than the other side of the pillow.",not sarcastic
#Snowden Sad to see intelligent Americans fall victim to the US propaganda machine in this case. So many lies set up to discredit by the US.,not sarcastic
"I don’t understand how @CorinnaKopf’s opinion on std testing is so educated, forward-thinking, and science-positive and then her covid vaccine opinion is completely the opposite",not sarcastic
Best weekend. I am one very happy girl 😊,not sarcastic
Don't let people walk all over you. Or breathe on you. Either one.,sarcastic
My investments investing in me! Sit back and watch it come to you..,not sarcastic
Mental shoot out ends. Silent pause. Sirens start 🚨 Always so perfectly timed 🚔🚓👍🏽 #LineOfDuty #LineofDuty6 #LOD6 #LOD,sarcastic
"Anyone at @wembleystadium for @fleetwoodmac and think the sound is crap? Paid a fortune for this, sort it out! #wembleystadium #fleetwoodmac",not sarcastic
"okay ""deja vu"" is doing something for me that ""driver's license"" never did, and I think it might have something to do with those washed-out, low-fi drums that come in at like, 1:30. 10/10 production choice",not sarcastic
kyungsoo i know you don’t want to give out spoilers for the moon…but please spoil something we haven’t gotten anything please im on the edge,not sarcastic
we need to normalise having absolutely fried bleach damaged hair. people should talk about this,sarcastic
at softball practice tonight one of my girls accidentally stuck her foot into a GROUND HORNETS NEST and those hornets SWARMED like in the hunger games. y’all I can’t catch a break with this team 😂,not sarcastic
"these two girls are on the beach in lawn chairs, i love shoobies",sarcastic
"@ownyourowndata @Algorandd Be nice to add more to my pot, maybe one day i can give some away.. #Algorand",not sarcastic
Teachers are such precious gems,not sarcastic
Thought I would be brave and sit in between two boys in Ochem. Ring check? They're both married...😒 #BYUProbs,not sarcastic
future mvp lamelo ball,not sarcastic
@ladbible Tom hardy in any film,not sarcastic
Happy birthday Kayleigh!!! Hope you have a great day ❤️🎉 @_kayleighope,not sarcastic
If something says “made with coconut oil” i will absolutely spend $1-5 more on it.,not sarcastic
CLB cover art makes me want to pound my knees with a hammer.,sarcastic
"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2",sarcastic
Headaches that last all day nonstop🥰😍,sarcastic
people in london are always asking me for directions !! i am as lost as you !!!!!,not sarcastic
Don’t you just love it when they dig up your road at 8:30am on a Saturday 😠,sarcastic
"Kings of Leon. Sex on Fire. 

That’s it. That’s the whole tweet.",not sarcastic
Heading to bed... Ready for the weekend. Finally going to be putting the finishing touches on my basement construction...,not sarcastic
Finally got my phone back! #crap #samsung,not sarcastic
life changing https://t.co/FHqiT5xedG,not sarcastic
"They had 5 turnovers and we needed to capitalize on them, this whole season we said we needed touchdowns instead of field goals",not sarcastic
"Wizkid is the king, ok lol",sarcastic
"@celtjules66 I think Johnson likes this extreme form of social control. It is surely  time to revolt against this madness. The vulnerable and over 60s have mostly all been double vaccinated &amp; for the over 50s it is imminent. Depression kills as well, further restrictions make it more likely.",not sarcastic
Target just brings me too much joy,not sarcastic
See Brexit is going well,sarcastic
The numbers talking to me!,sarcastic
Always glad to live in Kent 🙈🙈,sarcastic
The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it’s nothing smh,not sarcastic
"@Moffstovoi Well done! With the better coaching now available, can we expect a decent wee victory tomorrow? 😅",sarcastic
Turnover is the best band to cry to/drive to/daydream to/fall asleep to/ reminisce to/die to,sarcastic
“@elliekonsker: I just practiced taking the lake test in my pool #iswareimnotobsessedwithcamp”,not sarcastic
going to class! https://t.co/VgCWGl9YTG,not sarcastic
At this point I just feel bad for him 😂 https://t.co/nEt3JPAsAM,not sarcastic
"I believe in consequences for everyone. Say something racist or racially ignorant, there should be consequences. Say something homophobic or ignorant to LGBTQ+, consequences. We can’t pick &amp; choose when we believe in accountability",not sarcastic
my friends prof really monetized her lectures on youtube 🤣,not sarcastic
"Don't worry, even if you weren't born 60+ years ago, that doesn't mean you can't still be a Boomer.",not sarcastic
In case nobody is watching the #MINNvsBAMA game Alabama only has 4 players to play with,not sarcastic
just letting everyone know that iceland deserved to win,not sarcastic
It’s so easy to have the best day until someone lies to your face 🥰❤️😭,sarcastic
nothing quite says hello 2020 like hypothermia 🥳,sarcastic
Did anyone else used to have the local church walk past their house with a giant crucifix on good Friday or did I just live a really fucking weird childhood?!,not sarcastic
People who walk their cats on leashes are not people to be trifled with.,not sarcastic
I don’t trust anyone who enjoys hunting,not sarcastic
when a girl says she isn’t a girls girl 🚩🚩,not sarcastic
"I think the corn should be part of the game, let the players chase balls into the corn field! #FieldOfDreamsGame 🌽🌽🌽",not sarcastic
"this is the first time in 6 years i haven’t had to move, i am so relieved",not sarcastic
"@meganlcook Cook them down with a bunch of olive oil or butter, serve on nice toast with goat cheese or feta and a fried egg. (I'm told pancetta is also a nice addition!)",not sarcastic
"hi, I’m doing my first fieldwork in assistive tech and I’m soooo!!! excited!!!",not sarcastic
Sometimes you just really need a good “who the fuck am I and what on earth do I want” cry,not sarcastic
"What's going on in #Bromley Town centre, alarms and sirens going off like mad",not sarcastic
"Love and kindness are never wasted. They always make a difference. They bless the one who receives them, and they bless you, the giver.” — Barbara De Angelis. 💕#BeKind #inspirationalquote https://t.co/h2Buc0tWev",not sarcastic
climate change is REAL and scary as FUCK. I resent every person financially sound and competent enough to counteract even an inch of humanity’s carbon footprint but disregarding any notion of being eco-friendly. the severity of these natural disasters are not normative.,not sarcastic
"My PS4 Pro has P.T on it, which is somewhat funny as it was taken down before the PS4 Pro was even released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",sarcastic
"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it.

Leaving was hard. But staying was harmful.",not sarcastic
"It was bad enough when some corporate wankers took one of the trains I used to drive and made it a ""breakout area"" for their offices, but this? This is next level https://t.co/oBMypPVVgy https://t.co/SEdGsH3irZ",not sarcastic
An uppity receptionist just told me an initial assessment to have someone simply look at my teeth the exact same way my dentist did for free will cost £165. I might have laughed at them down the phone.,not sarcastic
no more disney stores in georgia im so sad right now the one in alpharetta was my favorite,not sarcastic
settings is such an interesting place,not sarcastic
My crazy doesn't go away. It's here to stay.,not sarcastic
"Instead of letting me get to know you, just slide over your amazon order history so i can really capture what kind of person you are",not sarcastic
"Just poured boiling water all over my cereal instead of into my tea cup, gonna be a long day this.",not sarcastic
our waitress at dinner tonight complimented my muscles so i guess you could say i’ve made it,not sarcastic
"Yesterday a stranger went into detail telling me how much better her new man is compared to her ex husband at oral sex, and it was a weird conversation but I guess I’m happy for her. New Year new mens.",not sarcastic
Hannah Montana pandora station is so underrated,not sarcastic
Sherlock Sherlock Sherlock Sherlock Sherlock Sherlock,not sarcastic
@WalesOnline Riveting news.,sarcastic
just met the love of my life don't text,sarcastic
What a horrible day 😔,not sarcastic
Very important. Had my second ultrasound yesterday and hoping it's just the PCOS I've been dealing with for the last decade. It feels like I've got random lumps of broken glass in there. https://t.co/599XkD9RYQ,not sarcastic
It makes me sad to think that I'll graduate from high school and never see any of my friends ever again,not sarcastic
I love when you go to shop for plus size clothing and it's always just shoved under women's and it doesn't have any subcategories so u just have to wade thru everything like a pig being thrown slop,sarcastic
I love health insurance so much fun paying $100’s a month and then $100’s for basic medical services that somehow aren’t covered. #America,sarcastic
"What an asshat.  Every college professor I had went by ""Dr"" and absolutely none had a medical degree.  It is the privilege you earn by working tour butt off and completing your doctorate. https://t.co/htd5pj6P15",not sarcastic
@TheBabylonBee And the hot air and BS she generates makes for a perfect backup energy source!,sarcastic
Nothing can ruin a summer like hayfever,not sarcastic
It’s deadline week so naturally my laptop has given up on me looks like an all nighter at the library is on the books,not sarcastic
@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him”,sarcastic
Michigan certified Biden; trump lost *again* in the PA courts and the official transition is finally going to begin - Happy Thanksgiving!,not sarcastic
"I haven’t worked since March 18th, tomorrow I start my new job!! I am so excited 🤩🤩🤩🤩",not sarcastic
"I just cleaned up my following list. If you feel I've unfollowed you in error, let me know. Friends and family whose Tweep names I didn't recognize, fellow writers with whom I've interacted once or twice or more, tweeple who just can't live without me. Y'all lemme hear from you.",not sarcastic
Spa night in London booked with the girls 🧖🏻‍♀️😍🥂,not sarcastic
Give the #FarmersProtests at least half the time you spend staring at menus before eating food coming from those very farmers #FarmersStandingFirm,not sarcastic
@itsmrevandaniel I can't believe people still don't genuinely hate every player from that Astros team.,not sarcastic
Omg thank u for pointing out that I apologize too much 🙏,sarcastic
"For the first time my outfit doesn't have black in it. 

Proud of myself.",not sarcastic
"No, having anxiety isn’t a dramatic act or make you crazy. It’s a real thing &amp; many people have to deal with it so please don’t judge.",not sarcastic
Funny how my phone starts turning into a piece of shit when the new iPhone comes out 🤔,sarcastic
"Context: ~leg day~
Jacob: I need power
*plays Britney Spears*
Yes sir I love u",not sarcastic
"It may have been a year ago, and I’m super proud of everything I’ve done since, but damn I miss uni and seeing everyone on my course everyday",not sarcastic
Being a business major is legal conversion therapy and must be stopped,sarcastic
In ​Bostrom's words: https://t.co/eqt6oEjwcX,not sarcastic
A huge thank you to the @NRoboteers Twitter team for keeping us all up to date on your progress - it's been really appreciated by those of us who weren't able to join you.,not sarcastic
"Why does money heist do this to me 😭
My heart 😭",not sarcastic
I do not understand deku’s fa jin quirk,not sarcastic
I am really really feeling defeated today just ready to go to bed,not sarcastic
yooo ashton posted elijah on his story 🤩🤩🤩,not sarcastic
Toonami introduced me into anime. #BringBackToonami,not sarcastic
my favorite thing about my grandparents is that they're so afraid to talk about me being gay that our catch up phone calls are incredibly short 💘,sarcastic
@BeschlossDC I stayed home sick from elementary school and watched it at my grandma’s house.  I don’t think I understood exactly what happened and that it was such a tragedy.,not sarcastic
Resisting homemade cheesecake at work for 3 days in a row. I should get a medal!,not sarcastic
I kinda dig @taylorswift13's new album.,not sarcastic
imma still vote for vermin supreme this presidential election 😤,sarcastic
@Azuliblancos @Herring1967 I think about Blue Rat whenever I see an energy drink: 'All the energy of a rat... in a can'.,not sarcastic
I can't look at a bug without thinking how many bells I could sell it for... Animal Crossing has really done a number on me.,not sarcastic
He’s All That literally made me cry I’m not kidding I feel so dumb!!!!!!!!,not sarcastic
"If you've been to Smoke &amp; Salt and enjoyed yourselves or if it's on your list to do, I'd be very grateful if you could spend a minute looking at our Crowdfunding page for our new (bigger and better) restaurant in Tooting, London. 
The minimum investment … https://t.co/UQGSNPZo9o https://t.co/C8rSmh3Axt",not sarcastic
How are there women in this world who think we should be kind to pedophiles and rapists? Howwwwwwww? They’re not sorry!,not sarcastic
I LOVE LORDE GOODNIGHT,not sarcastic
$4.55 now I’m a liar $VISL,not sarcastic
Hi 👋🏻,not sarcastic
I'm not really in favour of gun control at all but I find it incredibly interesting that Americans on both the far left and the right will often use the necessity of defending yourself against an oppressive state as the reason for maintaining free access to firearms. 1/2,not sarcastic
Woken up at 2:54am by a mini earthquake! Seems it was felt across Essex and Kent. 4.2 on the Richter scale if automated tweets are correct!,not sarcastic
My boyfriends 4 year old son now likes Beyoncé. #myjobisdonehere,not sarcastic
Why is this 30 yr old man trying to flirt w/ me at this wedding and talking about getting away with dating younger girls. Sir I will call the authorities,sarcastic
What’s in the pollen this year bcos this hayfever is up in my GRILL,not sarcastic
"#bbcfootball one simple question.... WHAT THE HELL DO WE DO ALL WEEKEND!!! No football, No F1..... Gardening?",not sarcastic
2 x sand eating toddlers for sale. No previous owners. DM for details x,sarcastic
Lol i actually realized that I’ve justified not working out for the past three months by telling myself that my hair was too short to fit in a ponytail.,not sarcastic
How soon is too soon to quit your first job? 🤔 #adultquestions,not sarcastic
wish my first reaction to everything wasn’t crying,not sarcastic
"this narrative of ""protection"" that women require is infantilising and off-base. it implies requiring smothering as opposed to freedom to occupy spaces, yknow, as people.",not sarcastic
just got a strawberry coconut refresher from @dunkindonuts and it’s so sour i think the milk is expired 🥴,not sarcastic
Just spent so much money at Barnes and noble. No one talk to me. I’ll be busy for awhile,not sarcastic
@OfficialOMD @Tim_Burgess Thanks so much for doing this for us Andy,not sarcastic
I cannot put into words how incredible of a novel A Thousand Splendid Suns is wowowow thank you @khaledhosseini,not sarcastic
"watching fleabag for the first time and y'all weren't lying. Hot Priest is, indeed, hot",not sarcastic
I need the weekends to stop being like 20 minutes long.,not sarcastic
I would like to dedicate my hot girl summer to the Eastpointe Chick-Fil-A. Thank you!,sarcastic
wow this growth spurt is really taking longer than i thought haha,sarcastic
"@profitwithant With B at over 10.4% annual return you can beat C.

I'd suggest some form of real estate investment vehicle to get roughly 10-12%. Likely to appreciate anyway, plus further savings makes this a preferable option to purely C.",not sarcastic
"One or my friends has a crush on me, and I feel sad that I don't feel the same way. Because I know EXACTLY how that feels. I hate this feeling. 😞",not sarcastic
2 minutes into the book and I already hate the main character. Lovely,sarcastic
"Another Sean Lock moment, I cant remember when or from what set, but ""shark attacks only happen when you are wet"" still makes me chuckle",not sarcastic
"Mad how a bit of fake tan makes you feel like a new person. Like a more confident, bronzed person 👸🏻",not sarcastic
Just read Annie on My Mind for the first time…🥺,not sarcastic
Why did my wife decide we needed a new kitchen !2Days to strip the tiles and plywood off ! https://t.co/Z2Jy5JsgDK,not sarcastic
"Of course the Orioles would end their losing streak on a night where they face the odds on MVP/Cy Young favorite.

Hitting 3 homers off him.

Having him strike out 3 times, and not hit a ball out of the infield. 

And come back from a 6-2 deficit. 

Of course.",not sarcastic
it takes 2 minutes for me to paint my nails so sometimes i do it impulsively and then sit there looking at my hands like fuck i have things to do rn,not sarcastic
"Your family just escaped war, bloodshed, and devastation. #Trump's bigotry sent you back to face persecution. #US https://t.co/CFogfvsQjn",not sarcastic
watching twilight with sam and i cannot wait to see his reaction to animatronic renesmee baby,not sarcastic
there are few things in this world that an everything bagel and cream cheese can’t fix,not sarcastic
@HawleyMO Please DO YOUR JOB or resign.  Enough is enough.,not sarcastic
As a copy writer you’d think that writing speeches would be my forte. I can confirm it is not🥴,not sarcastic
"Incredible scenes in Nottingham, as it begins to rain for the first time this hour.",sarcastic
Got to look into these gorgeous eyes while getting my tooth pulled http://t.co/w5hN4Mw,not sarcastic
my grandma is watching the great gatsby and she said that commercials are becoming so stupid but it was a scene from the movie.,not sarcastic
I just wanna know why God couldn’t have given me just a little bit of titty..???,not sarcastic
@playrust Rust is basically turning into Subnautica 2.,not sarcastic
"just booked to see David Gray too,,, am i 40",sarcastic
a closed mind is a wonderful thing to lose💭,not sarcastic
"Can't believe I'm missing the Euro finals! But hey, at least I'll be on a plane to Menorca! 😀",not sarcastic
"@wfcouncil Hi there, I'm told by the staff at fellowship square on this hot day that there is no cold water provision to full up reusable bottles unless I want to fill up ""from the toilet"" , is that actually my only option?",not sarcastic
"NEW VID ALERT 🚨 Powerbeats Pro Wireless Headphones Unboxing and Review! (feat. Alex). GO CHECK THESE OUT 
https://t.co/yIiwzAKI1S https://t.co/ZRkXO3W83f",not sarcastic
Only want someone who loves dancing just as much as I do,not sarcastic
Hahahah @LibertyU is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! #CovidIsNotOver #karmaisabitch #Covid_19,sarcastic
"@SolmarResorts I have been a member for 12 years, pretty frustrated with the customer service today. Really hard to recommend them currently",not sarcastic
For my math exam I have to prove that rectangles do not exist.  HELP,not sarcastic
"looking at pre-pandemic photos and remembering that my life used to be deceptively interesting, a Sunday Mood",not sarcastic
Today's pre-lunch starter: jelly beans 🥰,not sarcastic
I’m not going to lie I didn’t realise haircuts or should I say “fresh trims” were so important to guys before lockdown💇🏻‍♂️😂,not sarcastic
Old people don’t deserve rights,sarcastic
I WANT TO GO TO THE BEACH !!!,not sarcastic
excited to start my new hobby of standing in the lgbtq section of the feminist bookstore and look hot and mysterious until I get noticed,not sarcastic
"Just finished Shang-Chi with @glitch031 

Best MCU movie.",not sarcastic
When your too good to people they will take &amp; take until you have nothing left.,not sarcastic
I wish i loved my body,not sarcastic
"If im your last resort, dont even bother..",not sarcastic
Holby City had me gripped! Best. Episode. Ever.,not sarcastic
I’m back at my beloved Mecca Bingo and I’m very very very happy about it 🤩,not sarcastic
That is absolutely disgusting 🤮,not sarcastic
another day of a mediocre white man getting a job he truly does not deserve,not sarcastic
Stepping off a plane and feeling the sun on my face is exactly what I need around about now.,not sarcastic
"I love drawing feets 👹👹👹
Must draw more feet 👹✨",not sarcastic
"raise your words, not your voice. it is rain that grows flowers not the thunder. aka don't be mad, Stoopid.",not sarcastic
when cat sits on my feet and makes them warm 🥺🥺🥺,not sarcastic
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,sarcastic
"the christmas clothes in able sisters🥺 why are they so cute, i’ve just spent about 10 mins going in and out of the changing room to get everything 🎄💛",not sarcastic
"Me: You know, for someone with chronic anxiety I think I'm dealing with this pandemic quite well.

Also me: Wow, I forgot how good a freshly shaved undercut feels!",sarcastic
America needs better sex and reproductive education!,not sarcastic
POV you walk into my room at 2am and I'm crawling around on all fours because someone on TikTok did it and had super buff arms,not sarcastic
@StarbucksUK is it acceptable for students to study in your stores? what are the general rules? thank you!,not sarcastic
I hope the Knicks make a run to the finals. This atmosphere is so fun to watch.,not sarcastic
our new neighbours told macauley their names and a couple of peoples names on the street and all he remembered was the name of the cat and dog 🙄😂,not sarcastic
"women say they want a man who has his life together. so how come whenever i show one the seven days’ worth of microwaved broccoli, carrot circles and chicken breast i keep in a tupperware in my fridge at all times, they are instantly rendered catatonic with clinical depression",not sarcastic
"It's important to note that majority of Americans voted for Hillary so if you are feeling alone and betrayed, you are wrong. We are here.",not sarcastic
"hello to all three of my followers, this is my big return to twitter",sarcastic
Only positive of sitting in traffic for over an hour is catching people picking their noses in the cars next to you. Current count: 4,not sarcastic
"When parents ask about your mental health during parent-teacher conferences 🥰 (and you don’t tell the truth because, like, gestures broadly. But still!)",not sarcastic
I finished my MBio in Biomedical science this week and today I found out I’m graduating with a final mark of 77% (distinction)🥳 so proud of myself,not sarcastic
One of my workmates got me bubble tea for free bc she works in one of the shops 😭 my heart 😭,not sarcastic
im not ignoring you... I’m just ignoring my responsibilities,not sarcastic
brb just spent 10 minutes looking frantically for my phone with the help from the flashlight...from my phone,not sarcastic
