utterance,intent
Keeping my fingers crossed @stcware continuing supporting the Wii U post-Nero. If Nero is half as good as it looks we sorely need these guys,not sarcastic
"My tattoo got cancelled and I hooked up with my ex, how’s your week going?",not sarcastic
my marketing prof has One Dance on repeat rn…it’s like playing to the whole lecture hall,not sarcastic
".@GMA you just mis-gendered Jordan Cofer, victim in the Dayton shooting, again. Please do better.",not sarcastic
Wow we aren’t the favourites this time? https://t.co/qKj4fKvYm3,not sarcastic
"Join me on @WeAre8Official to help save our planet in just 2 minutes a day.
#UnitedForGood @WeAre8Official https://t.co/s2LdOOJleR",not sarcastic
started taking my medicine again let’s see if i stick to it this time ‼️,not sarcastic
"Going to M&amp;S food will be the highlight of my day later, can’t wait👌🏻😅",sarcastic
i was debating whether or not i should mute someone whose tweets constantly piss me off but now that twitter is introducing anonymous dislikes i’m gonna turn their post notifs on,not sarcastic
All these exams😭,not sarcastic
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,not sarcastic
"missed this the first time round but a conversation I really wanted to see happen , great article @hkatewilliams  https://t.co/wH0doPQlb1",not sarcastic
we need to normalise having absolutely fried bleach damaged hair. people should talk about this,sarcastic
Why do people get so opinionated over other people going to uni? Like it’s my debt and my time I’m ‘wasting’ leave me alone,not sarcastic
"If you're able to donate, then use: https://t.co/iH6jJWtoPQ. If you aren't able to donate, then I'd appreciate it if this post gained some traction. Every little bit counts. If you'd like a drawing for your donation, I'm more than willing to do so. (4/4)",not sarcastic
i hate that low rise pants are making a comeback!!! i will NOT be partaking,not sarcastic
"Ah yes, it really is wood-burning stoves in sub-Saharan Africa thats driving the climate crisis 🧠 https://t.co/lShlgWYGOX",sarcastic
going to class! https://t.co/VgCWGl9YTG,not sarcastic
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,sarcastic
It's hard to focus on online school when my entire house smells like smoke. Unstable wifi doesn't help (just got kicked out of my Zoom class for the 5th time in 10 mins). Also my phone won't turn on and I need to update it. But for that to happen I need...a stable wifi connection,not sarcastic
CLB cover art makes me want to pound my knees with a hammer.,sarcastic
"Listen, I get that it’s #BettyWhite’s birthday today, and good for her, but it’s also #JamesEarlJones’s birthday, and I feel like that needs more attention. The man is a legend!",not sarcastic
"What's going on in #Bromley Town centre, alarms and sirens going off like mad",not sarcastic
Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,sarcastic
Meh…Drakes album. Don’t feel like there’s a song on there that I wanna listen to twice. Maybe it will grow on me 🤷🏼‍♀️,not sarcastic
Congratulations Jayden. A worthy winner of the award and a bright future ahead of you. https://t.co/iBM0FAIjcp,not sarcastic
The Golden Girls theme song gets me so hype,not sarcastic
Super bummed that one of my best friends from high school is a republican,not sarcastic
@Joelxclusive Have seen better acting on Casualty 🙈,not sarcastic
"@banalincolnlogs red among us guy, hes hot dont come for me",sarcastic
Not Noah trending in auto racing cause Hamilton thought he parted the Red Sea 😭😭😭😭😭,not sarcastic
hug your loved ones right every single day. life is not promised to us so make every second count,not sarcastic
"Who likes cats?? These handmade cushions are perfect for a little gift. All one of a kind and handmade by me in the York! 

https://t.co/WWiGmAE7VU 

#cats #birthday #catpillow #decorativepillow #catcushion #petpillow #throwpillow #kittypillow #catlovergift #homemade https://t.co/SACNODCW5t",not sarcastic
early cat boys? nyanderthals,not sarcastic
The Bruins announce that Chris Kelly has been named an Assistant Coach for the Boston Bruins; Adam McQuaid has been named Player Development Coordinator; and Ryan Mougenel has been named Head Coach of the Providence Bruins.,not sarcastic
people in london are always asking me for directions !! i am as lost as you !!!!!,not sarcastic
missing cali :(( https://t.co/G63HHwCOcP,not sarcastic
I just love when Twitter decides to reload the timeline seconds after you just opened it up and are in the middle of reading it.,sarcastic
keep the mics on pitchers always,not sarcastic
biting my nails,not sarcastic
Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21,not sarcastic
things are looking UP omg I am so excited for this next chapter of my life,not sarcastic
"fuck off calling your book ""eleanor oliphant is completely fine"" twee curly license-free font horseshit. radio 4 book club dick ass. call your book ""Pussy Popping At The Homicide Casino"" or i am not reading it",not sarcastic
When I see your face there's not a thing that I would change,not sarcastic
The amount of McDonald’s Diet Coke’s I’ve purchased in the past week is embarrassing,not sarcastic
@stereogum @ChemBros I swear I heard this sample way back as far as London 2012 opening ceremony??,not sarcastic
“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,sarcastic
Mixing up the #WFH routine by working in the living room means Bubbles watching my every move #bunnies #rabbits #pets https://t.co/ohDGRZpHTU,not sarcastic
THAT’S MY BEST FRIEND♥️♥️ https://t.co/Ye6dBqiN2v,not sarcastic
"Having Covid is the weirdest feeling, the symptoms are constantly changing!",not sarcastic
I love to pick my modules on a first come first served basis at the same time as everyone in my entire year on a website that hasn’t been updated since 1995 . Thrilling ❤️,sarcastic
@joanne1894 @chillimac63 You can choose not to play a player. That’s no different in any squad anywhere in the world.,not sarcastic
"That’s it, I’m supporting Brentford from now on. (And I want the crying old gent in the crowd as my bestie)",not sarcastic
my current mood is scooby doo in velma’s orange sweater and daphne’s gogo boots,not sarcastic
Update: holding hands with your mom and walking around campus also shows you're prepared for the independence college offers,sarcastic
@rickyberwick And you said Donald trump was racist 😑,sarcastic
"nothing more I want/ever wanted in life than this move to London for a couple months to go ahead, finally being able to enjoy life a lil 🤞🏻",not sarcastic
hey quick question is it fall or spring???,sarcastic
"No commentary audio channel on @NBCSportsApp for the #Michigan #NotreDame game, just background and field noise. What's the problem?",not sarcastic
I love how men know they have a baby on the way in one month and they decide to go out and buy a brand new mustang wow,sarcastic
#BigNightIn Please send a virtual hug to Grandma Gwen in Liverpool from The Wigwoods in Coventry. Separated only by miles of cuddles xxx,not sarcastic
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,not sarcastic
I absolutely hate when players do that dumb early celebration nonsense,not sarcastic
Ah yes. After a decent birthday it is now time to stress out about money again.,not sarcastic
"New doctor: sexual preference?

Me: what are my options?",not sarcastic
"Jacob got me sunflowers and roses, is taking me to a crab boil... AND got me the only sims game I didn't have.😭 literally all my fav things",not sarcastic
went to a conference room for one of my art history classes and it was like the last supper of queers bc we all decided to sit next to each other,not sarcastic
Upstate NY hospital to stop delivering babies after September 24th https://t.co/pZRmNxQr89,not sarcastic
@ladbible Tom hardy in any film,not sarcastic
hey guys! i’m so happy to announce that i’m officially brain dead ☺️,sarcastic
@MartinSLewis @GMB We share a birthday Martin!Happy birthday fellow Taurean - hope your day has been good so far 😊,not sarcastic
Man I miss my friends :(,not sarcastic
I want to join @IdenaNetwork to become a validator of the first Proof-Of-Person Blockchain #idenainvite,not sarcastic
so like does anyone even remember what happened in september,not sarcastic
Great opportunity for a position at ZSL #sciencejobs #researchjobs #postdocjobs #graduatejobs #animalbehaviour https://t.co/hVud29qSh4,not sarcastic
"Step up TooBigToPlayFootball BEAST Adebayo Akinfenwa, nearly 39, to score 1st first goal in 2nd tier &amp; gives us TINY chance of staying up in 1st ever season in Championship.

Jog on SuperLeagues &amp; anti-football Egomaniacs' 8 figure pay outs getting sacked.

THIS is REAL football!",not sarcastic
wait what the fuck that solo yolo is mad?,sarcastic
Can we girlboss medusa,not sarcastic
As a kid I definitely thought I’d come into contact with quick sand way more than I have,not sarcastic
How nice of tonsillitis to join me on my holiday 🖕🏻🖕🏻🖕🏻🖕🏻,sarcastic
"@jimcramer Yo jim I put my life savings in $didi at $16 as per your request now me and my family are eating MREs in full survival mode

What should I do?",sarcastic
yo who wants to link up when I’m in London?!,not sarcastic
Sleep is numero uno,not sarcastic
10 things i hate about you is the best movie of all time,not sarcastic
i’m sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands🙃,sarcastic
There may never be a better celebrity cameo in our time than that one scene in Space Jam 2.,not sarcastic
"I didn’t realize how powerful and impactful it would be for me, as a woman, to see a woman elected to one of the highest offices in the world",not sarcastic
@AvatarOdin @aubviouslynot sounds like the american dream ngl,sarcastic
"Regardless of what's happening between Reddit and Robinhood, I hope we can all agree that Elon Musk should shut up now and forever.",not sarcastic
why is there part of a dead animal in the de courcy's arcade wheelie bin this morning? #fb,not sarcastic
This weekend I hit a delivery biker with a car door and my Uber score still increased 🏅,not sarcastic
When your too good to people they will take &amp; take until you have nothing left.,not sarcastic
Any other @RSprachrohr #Rammstein fans randomly had their merch orders cancelled??,not sarcastic
"just booked to see David Gray too,,, am i 40",sarcastic
I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR,sarcastic
Just dislocated my fucking knee again while out on a walk 🙃🙃🙃 FAB,sarcastic
do you think animals know that humans are fucking it all up,not sarcastic
"Sixteen days, three countries, seven cities, and it's finally time to come home. You've been great, Asia, but I'm ready for some deep dish pizza.",not sarcastic
Just switched to @octopus_energy 🐙 was with @BulbUK but there monthly payments go up and down like a seesaw and now they want even more money so.. #ByeBye,not sarcastic
too many dudes are wearing birks with socks on. grow up. get the fucking toes out man.,sarcastic
i found out about a cat antique shop in wichita falls today and i can’t stop thinking about it,not sarcastic
I need a line of duty convention LOL I would go NUTS and I’d think everything was reasonably priced bc of what I have to compare it to 😂😂😂😂😩😩😩,not sarcastic
the thought of one of my siblings getting my room when i go to uni makes me sad af😔,not sarcastic
what the fuck is this game everyone is talking about all of a sudden,not sarcastic
people who hate the snow give off the same energy as people who hate cats,not sarcastic
"Some of my colleagues need to learn how to rest 😭😭 just got two emails saying “I’ll make edits over the weekend” and “never mind, being admitted for my C section right now!”

GIRL GET OFF OUTLOOK 🥺",not sarcastic
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",sarcastic
YOU HAVE TO understand that people fight INVISIBLE battles. don’t invalidate anyone’s feelings.,not sarcastic
"Thanks @Tesco for not informing me that my click and collect order had been cancelled when my account says it's ready to collect my partner has had to travel unnecessarily to Stafford and we still don't have our shopping, good diet I guess having to wait for my 26th delivery slot https://t.co/xq9oXEkw8o",sarcastic
Things I learned on my first day of classes my sophomore year in college: ingesting semen does NOT lower depression in women,not sarcastic
late night coffee cravings are tempting fate,not sarcastic
GIVE THE BALL BOBBY AND HE WILL SCORE ⚽️,not sarcastic
@SrutisJay one of them smonks weed so it's super worth it /s,sarcastic
"Their website doesn't seem to mention Axa nor Thales, unless contained within a PDF or media file.",not sarcastic
i miss scotty i find ugly little dogs and i think about how funny he would think it is https://t.co/JGJT4pJ6Ff,not sarcastic
yo ima hott mess but at least i’m hott,not sarcastic
"Goodness my parents are actually watching something on Apple TV+, brilliant, yet another streaming service! 😪",sarcastic
"Isn't it sad that my life basically wouldn't change at all if there were no pandemic? Like bro, I was never doing any of that socialising shit anyways",not sarcastic
anything david attenborough narrates is gold,not sarcastic
Why would Alexa's recipe for Yorkshire pudding be a bhaji yorkshire pudding ?? @bbcgoodfood,sarcastic
"I love drawing feets 👹👹👹
Must draw more feet 👹✨",not sarcastic
I couldn’t have imagined how much fun I would have with people I’ve met through streaming. I’m so thankful to live in this timeline even if it is relatively garbage.,not sarcastic
Old people don’t deserve rights,sarcastic
The population spike in Chicago in 9 months is about to be ridiculous,not sarcastic
Best performance in a while. Absolute cracker today. Think @benbreo deserved mom #NFFC,not sarcastic
"@Janet67866039 @ermbop Its literally very common. My friends son was concieved while she was in the pill. You do know it's only 91% effective right? That means for 9% of women, that form of birth control fails.",not sarcastic
"I have cher’s dark lady stuck in my head but instead of the words ‘dark lady,’ my brain is substituting ‘dutch baby’",not sarcastic
Superposition of Eulers,not sarcastic
"@geekcubed Rant completely warranted! 
Market Research is my thing, and I lose count of how many times UX appears to be a distant concern compared to “but we must gather ALL OF THE DATA”",not sarcastic
when I was younger I used to think that time zones also could change by minutes and people in other towns could be in 12:56 while I was in 1:14,not sarcastic
Amazing how fast this team can go winning from 13 straight to losing three in a row. Lol. Horrible managing tonight. I really hope this Boone experiment is over soon.,sarcastic
In '04 my parents had to D R A G me to see Napoleon Dynamite in theatres cause i thought it would be a boring flick abt Napoleon Boneparte,not sarcastic
"Do I draw Greyscale/Dragonsbayne stuff or do I try and get people to play Garticphone with me tonight? Decisions, decisions...",not sarcastic
"You know the one thing I really wish I could see? I want  a Piers Morgan esque interview with #LilleeJean where she's forced to explain her shitty behaviour and see if she storms off or comes up with some BS to make her look cute and innocent.

It'd be a fun watch.",sarcastic
"I suppose though, we did sign one for the future so, you know, not all gloom and doom...we might be good in 6 years time.",sarcastic
my essay was so bad that my prof is giving me a fucking extension and i didn’t even ask for it GOD,not sarcastic
"Horse dancing is my new favorite Olympic sport, I have no clue what’s happening, but this is incredible",sarcastic
i have this reoccurring nightmare where i accidentally forget to put on shoes before school and i have to spend the whole day barefoot,not sarcastic
Really looking forward to the day when all my calls/texts don't involve depressing updates. #cancersucks,not sarcastic
@WalesOnline Riveting news.,sarcastic
really not taking this 'university in lockdown' thing seriously,not sarcastic
i love the word junction,not sarcastic
"@JoeTalkShow @EdwardNorton Get ratioed, then tell us more about the ""hate-filled left,"" especially about how the Republicans and independents who voted for Biden are somehow part of that group 🤣",sarcastic
I really need to wash my hair but I am SO lazy today...,not sarcastic
Living with a str*ight man is like living with a four year old,not sarcastic
another week really does start tomorrow... 😞,not sarcastic
"We have changed our name on here to keep family from finding us, we are still didivination just look different.",not sarcastic
“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.,sarcastic
Dads always know a bunch of obscure sports facts from the 80's,not sarcastic
Trying to know all this history tonight is gonna kill me,sarcastic
Just straight-up surprise cried over the new #Xfinity #ET #holiday ad. #Thanksgiving,not sarcastic
"@DylanPetit17 @jaredj5 Let's listen to Dylan Petit over actually doctors, biologists and epidemiologists. 🙄",sarcastic
Another thing lost to climate change: parents making their kids wear long sleeved shirts under their costumes bc its cold out #halloween2019,not sarcastic
Why you gotta take someone pure like Sean Lock from us huh? Why couldn’t it be James Corden?,not sarcastic
"There's far too much ""imagine if you had kids"" talk and far too little ""imagine if you couldn't have kids"" talk.",not sarcastic
safe to say my life is a lot better https://t.co/pE5isUMOpk https://t.co/K2hep49TcF,sarcastic
Nice to be compared to a brick wall 😂,sarcastic
"@sainsburys perhaps you could make your shop mobile and take essential items to hospitals, and other key places,  so it makes it easier for staff to get items they need",not sarcastic
Real disappointment of the Trump Era was the complete lack of protest/punk music in response to him. What a wasted opportunity.,not sarcastic
kyungsoo i know you don’t want to give out spoilers for the moon…but please spoil something we haven’t gotten anything please im on the edge,not sarcastic
"I don’t understand how @CorinnaKopf’s opinion on std testing is so educated, forward-thinking, and science-positive and then her covid vaccine opinion is completely the opposite",not sarcastic
"@richardosman @GMB @susannareid100 @piersmorgan You've a book out? I hadn't realised.

Yes, you've already read this 8763 times this week, but hey.",sarcastic
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",sarcastic
South Park being taken off Hulu is the worst thing that’s happened to me personally in 2020 and like.. my dad died,sarcastic
Everyone - Get Vaccinated,not sarcastic
I’m at the age where i’m excited about casseroles. i’m s c a r e d,not sarcastic
"thinking of graduating from oxbridge and then making £800,000 per year from a weekly newspaper column exploring such topics as “the much-maligned cauliflower”",not sarcastic
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay! 🤣🙄",sarcastic
wish my first reaction to everything wasn’t crying,not sarcastic
Why do we apologize when we get emotional as if no other humans ever get emotional too? Why have we learned to say sorry for a very normal and innate thing!?,not sarcastic
I hope the woman I saw driving a motorcycle wearing a semi-formal dress and cheetah print stilettos has a nice day,not sarcastic
Pandora is an awesome website.  right now listening to the Fiona Apple station.  not a bad song on there.,not sarcastic
i cant wait to like get my own place and get a lil cat someday im allergic to cats but its Ok,not sarcastic
It’s so weird to think about how I thought I was grown in high school,not sarcastic
@pamparoni i mean it aint broke yet,not sarcastic
@gcntweet how has Marcel Kittle been allowed to use disc brakes his year??,not sarcastic
"Blatantly obvious that Lionel Messi is now set for a move to Leeds.

The Newell’s old boys network.",sarcastic
There is nothing new in an oliver james publication that can't be found elsewhere for free. He's a leftist living a straight bourgeois life,sarcastic
"I think the most beautiful thing on tiktok I’ve seen is gen z coming together and literally creating a musical for Ratatouille, literally from set design to music and even choreography like what in the world 💀",not sarcastic
I like making food and then not eating it to assert my dominance,sarcastic
Tchia is adorable and looks like a sleeper hit,not sarcastic
Second hand embarrassment for anyone that actually queued to get into a nightclub last night🧐,not sarcastic
i miss amsterdam,not sarcastic
my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes,not sarcastic
Can we get an app that doesn’t have a chat feature? I hate the pressure to socialize on every single platform like is it too much to ask for mindless consumption?,not sarcastic
Do you walk past people and automatically think you’re defo a tory?,not sarcastic
This is my buddy @TyRiddell. He is a deep thinker. #Nashville #BaileysfantasycampTN @zulu717 @Zach_Carl https://t.co/CkPG86tF7a,not sarcastic
"Rewatching Wonder Woman tonight and I forgot *just* how much I love this film 💛 

""When you see something wrong in the world you can either do nothing or do something, and I already tried doing nothing."" https://t.co/XMsx7E6dvF",not sarcastic
Congratulations to Qpfc Champions of League2 #whowantsasuperleague,not sarcastic
@TheWiganRunner @EmpireCinemas There are so many films I want to see atm! This would be amazing 🙌,not sarcastic
@SkyHelpTeam I've been waiting for a refund for over six weeks from Sky and no one seems interested in helping me despite multiple calls to your customer service team. Please help me! Sky took my money but seem very reluctant to return it.,not sarcastic
@cassieecote413 you can copy mine,sarcastic
Snowing here at Roots Hall! #COYB,not sarcastic
The greatest! RIP :( https://t.co/FhSK12JNRQ,not sarcastic
I feel like I'm the biggest time waster lol,not sarcastic
I despise 2021,not sarcastic
The motto of 2021 is: “stop defending shitty men” this is not up for debate,not sarcastic
It's been a productive last day. Maxed Out all my credit cards in preparation of my Rapture tomorrow!!! #iwishwehadallbeenready,sarcastic
I would like to motion for movie theaters to start pick up or delivery popcorn,not sarcastic
text all of your loved ones today &amp; tell them how much they mean to you. you never know when you won’t have that chance again,not sarcastic
if 2020 was a nose it’d be mine 🐦,sarcastic
This year I am thankful for all of my friends who have cats and regularly post pics of them on social media,not sarcastic
"The #PostOffice KNEW there were bugs in the system! ""Not remotely reliable"". Innocent lives were completely ruined and SOMEONE is to blame. Not fit for purpose. An utter disgrace. I'm oddly livid over this  #bbcpn",not sarcastic
"If you joined our girl friend group, you’ll literally break up with your bf sooner or later",not sarcastic
Imagine not liking football 🤣,sarcastic
Oh no here comes the sushi craving 😫,not sarcastic
"Can't believe I'm missing the Euro finals! But hey, at least I'll be on a plane to Menorca! 😀",not sarcastic
"I made a thing. My first attempt at mixed media, steampunk style as a gift to @bbmatt 14 years of not killing each other. I'm kind of happy with this one. #anniversary #happy #mixedmedia #steampunk #myart https://t.co/NRiuzE3rfu",not sarcastic
"#NoMoreLockdowns #NoMoreLockdowns, not great. people  who promote this stuff are pretty irresponsible. The new variants now emerging appear to be adversely affecting younger people, take a look at South America.  keep yourselves safe and remain cautious.",not sarcastic
For the first time today I've been dancing around to Xmas songs whilst tidying. Hahaha definitely in the Christmas spirit. There are some wonderful people out there. ❤️🎄❤️ Hope everyone has a lovely Christmas 💋,not sarcastic
Inspired by the ‘dinner with Jay Z’ guy still going strong. I choose now to believe him,sarcastic
i want thai food Right Now :(,not sarcastic
elrow at ushuaïa was bloody great,not sarcastic
"@kagune_kun despicable tweet, my liege",sarcastic
Agreeing with the right to dunk on the centre is the real dialectical materialism,sarcastic
i hate when ur food starts popping like crazy in the microwave &amp; then u take it out &amp; it’s still cold😐😐😐,not sarcastic
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,sarcastic
I need my back and neck cracked differentlyyy,not sarcastic
@netflix the good shows that were cancelled for this to happen: 👁️👄👁️,not sarcastic
I misspoke - knockdown instead of lockdown - feels right,not sarcastic
that moment when a winter storm keeps people at home more than the pandemic has.,not sarcastic
"Tried okra for the first time from Tesco. Absolutely delicious.
#TriedForLess",not sarcastic
STOP TREATING MARS LIKE A BACK-UP BOYFRIEND JUST FIX YOUR CURRENT RELATIONSHIP WITH EARTH BECAUSE YOU CAN'T LIVE HERE.,sarcastic
Accidentally ordered a chicken sandwich from McD’s without the bun… they had to put fried chicken with two pickles on top in a box. I hope I made them laugh,not sarcastic
Ayeee it’s officially “I’m not even your girl” season 😛,sarcastic
"Both kiddos have a cold I don't feel good and now I think my oldest is having stomach issues, oh what a fun night!",sarcastic
Quarentine would be so much better if I had a dog,not sarcastic
"Just got in, how’d Liverpool get on?",sarcastic
Manage your personal budget and work out how best to invest your money to realise your goals.,not sarcastic
every night i fall asleep and hear the woofs my dog makes in her sleep 😣😣 my heart is warm,not sarcastic
The high tomorrow is 45! Anyone wanna go to the pool?,sarcastic
bring back theme songs!!!,not sarcastic
"Another Sean Lock moment, I cant remember when or from what set, but ""shark attacks only happen when you are wet"" still makes me chuckle",not sarcastic
"Tonight @ dinner I sat by &amp; chatted w/ the former chancellor of Ole Miss, a former Miss MS, &amp; the owner of the Miss America pageant

Casual.",sarcastic
i am so happy about jenna and julien getting engaged,not sarcastic
I just wanna do hot girl shit with my friends,not sarcastic
Love a good cry 👌🏻,sarcastic
"We'll be giving classic, cult and trashy movies away next week at our charity horror night - https://t.co/TuCvfGNm9n 📽💀⚰🔪👹 https://t.co/lGJgbAD3Da",not sarcastic
taking spanish at ut was not my best decision 😐,not sarcastic
"Where does Twitter go shopping?

Went to the supermarket earlier and shelves full as usual. Only item I couldn’t get hold of was British: large jar of Colman’s mustard (much better value than the smaller ones)",not sarcastic
Heading to bed... Ready for the weekend. Finally going to be putting the finishing touches on my basement construction...,not sarcastic
"Excited to present some research, listen to some studies and learn some stats at the #PsyPAG2021 conference :)",not sarcastic
My dream is to be left alone.,sarcastic
me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is 😌,sarcastic
it’s Songkran right now in Thailand and I wish I was there😩😩,not sarcastic
when cat sits on my feet and makes them warm 🥺🥺🥺,not sarcastic
"""your pronouns are what's in your pants"" ok. juicy/dumper",sarcastic
Happy birthday to me. I got pinged and can't leave the house 🥰🤡,sarcastic
@TheSpursExpress @JBurtTelegraph I've done this to my employer too. I'm expecting we'll both get the same answer,sarcastic
I just don’t think it’s too much to have a perfect life with absolutely no problems 🤷🏻‍♀️,sarcastic
really honoured to have shared a coach today with a group of girls who didn’t know downing street was real and thought the prime minister and the queen lived together at buckingham palace,sarcastic
Lol i actually realized that I’ve justified not working out for the past three months by telling myself that my hair was too short to fit in a ponytail.,not sarcastic
I hate you so much @Eagles,sarcastic
https://t.co/CHowAGeBsc This review says most everything I think about Teeman's sloppily-argued sexual biography of Gore Vidal.,not sarcastic
There is truly nothing like my shitty mother and half sibling doing a wellness check on me and even the local police automatically siding with me when I explained the situation and my relationship with the two of them. You two can go fuck yourselves.,not sarcastic
locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place,not sarcastic
Had my hair cut 😀,not sarcastic
Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!,sarcastic
Me and my mum just went through our cupboards to find some food for a food bank collection only to discover half of our food is out of date 😬😅,not sarcastic
Just wanna exaggerate that I would die for David Attenborough,not sarcastic
thinking about getting a jibbit for my crocs that says swag,not sarcastic
"Have the most balanced diet, a healthy balance of codeine, panadol and ibuprofen....",sarcastic
WTF is Tim Horton’s?,not sarcastic
Anyone need a body for a human sacrifice? Trying to find a valid excuse to not go to work today.,sarcastic
"Even though my mom has to work a 12 hr shift today, I'm thankful she's happy with what she does and that she is doing what she needs to do in order to care for her children. She is the strongest and most important woman in my life. Without her, I am nothing.",not sarcastic
Mine and @livlawrencex snapchats are just stunning👌,sarcastic
just impulse bought a mandolin and in 3-5 buisness days i will impulse learn some jigs,not sarcastic
"Any #beetwitter or #ecologytwitter scientists have suggestions for where to submit small protocol papers? Rejected multiple times, everyone expects a full research article but this was just a small (but worthwhile!) protein assay analysis protocol test... suggestions appreciated!",not sarcastic
I wonder if it's too late for me to re-enroll in University and relive it all just one last time.,not sarcastic
why is the weather having a mid life crisis,sarcastic
flew into a rage this morning bc i couldnt find my karaoke mic so yeah i would say things are going well for me,sarcastic
"Mom: Jack, do you have a a lot of homework tonight?
Jack: I finished it all in school

God I miss those days",not sarcastic
Brother's off on a night out and I've gone to bed cos I feel exhausted and sick.... excellent 👍🏻,sarcastic
"the forbidden grooves, genius of love, and maroon 5 were exactly the vibes i needed today thank u so much for sharing ur talent with us on ur live stream @sidneyg156",not sarcastic
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody?",sarcastic
Stepping off a plane and feeling the sun on my face is exactly what I need around about now.,not sarcastic
why do i check the weather app like it's social media,not sarcastic
quackity stream is making me so genuinely happy rn,not sarcastic
Wonder what catastrophe is going to be broadcast on Friday the 13th? https://t.co/udHa9eoAx1,not sarcastic
ackley bridge series 3 really has no chill,not sarcastic
"@nypost Since going keto, I haven't had sunburn, and I haven't used sunscreen either.  Also, since losing weight, when all my obese friends are sweating their nuts off, I seem to have a high heat tolerance.  One of many surprising benefits of a low carb lifestyle.",not sarcastic
Having morning sickness when you're not actually pregnant is all the fun,sarcastic
@severed_limb Only thing worse than men is bald red sweaty middle aged ones,not sarcastic
2020 couldn’t get any worse https://t.co/PeBHqsc2MB,not sarcastic
Being loyal should be the standard. Being loyal should be the standard. Being loyal should be the standard.,not sarcastic
Marshalls in Zandvoort be like #WTF1  @MattyWTF1 https://t.co/liviXOQjH7,not sarcastic
The FOMO not being in a pub with everyone is real 😭,not sarcastic
I put on work out clothes then lay on my bed and watch Netflix,not sarcastic
"using loops, building an idea on that loop, and then deleting the loop has been a fun little exercise recently",not sarcastic
evERYTHING IS NOT A COMPETITION OF WHO HAD/HAS IT WORSE OK BYEEE,not sarcastic
Not me rewatching He’s All That just to cringe the whole time until that mf pulls up on a horse!!!!!,not sarcastic
Will pessi sign for man city,sarcastic
"Latinx Americans - PLEASE hear #trump calling people of your cultures rapists, murderers, and low intellects and VOTE FOR @JoeBiden !!!!!!!!!!",not sarcastic
Loving the representation from South Yorkshire 🥰🥰 #GodsOwn #England #ENG #bbcfootball #bbc,not sarcastic
"So I've had a little cry tonight, after having to go to a food bank for the first time in my life this month, and worrying about Christmas, I posted my wishlist for my girls and recieved a gift. It has definitely made my day, I am so so thankful ❤️❤️❤️ #AmazonWishLists",not sarcastic
"This has NOTHING to do with what happened. What she was doing 6 months before - good, bad, medium - makes no difference to what happened on that day. https://t.co/0zGa3R9d1v",not sarcastic
"@MarkHendyHR Well done Mark, you’re smashing it!",not sarcastic
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",not sarcastic
Anyone else with AT&amp;T have no cell service?,not sarcastic
"this narrative of ""protection"" that women require is infantilising and off-base. it implies requiring smothering as opposed to freedom to occupy spaces, yknow, as people.",not sarcastic
I’ve saved so much money not watching beauty guru YouTube,not sarcastic
"Got some beers in for the keynote, roll on 6pm",not sarcastic
It makes me happy when I watch comedy panel shows and my favourite comedians get along. WE CAN ALL BE FRIENDS.,not sarcastic
Perk of being ill is having my dad treat me like the queen for the week,not sarcastic
I work in DC. I live 15 minutes from the Capitol Building. I walk my dog down the National Mall at least once a week. I left work early today from the riots. This is horrific. This is scary. This is terrorism. #DCProtests,not sarcastic
‘It’s only a game’ 🥴🥴,sarcastic
in desperate need of (and I can NOT stress this enough) spring break,not sarcastic
