utterance,intent
"@kirkkorner ""But it's a deterrent"" 🙄",sarcastic
Most depressing thing about living in a damp student room: even my fake flowers are wilting.,not sarcastic
#JoanneWorldTour I've literally been refreshing twitter for 2 hours Oh. My. God.,not sarcastic
"Damn Instagram engagement is slow 😭 2 likes in 41 minutes 

https://t.co/juH0GpKA39 https://t.co/9hj9zHHEfi",not sarcastic
"At every job I’ve ever worked, my supervisor gets frustrated that I don’t retain information immediately or that I need things to be repeated multiple times. And not only is it really disheartening to be treated like I’m not trying or that I’m stupid, it has crushed my confidence",not sarcastic
Everytime I exit and reopen the Instagram app it freezes,not sarcastic
@MollyJongFast I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets,sarcastic
"Drop in Center to let people get the 1st or 2nd Vaccine open today . I went thinking I was able to get my 2nd one .
Wait in the que 30 mins .sits down arm ready to get ! 
Sorry your 12hrs to early !!! 
We cannot vacinate you till 56 days !!! @NicolaSturgeon #Seriously",sarcastic
After like 4 months I am finally over an emotionally manipulative asshole and I think I deserve both a slap in the face for taking that long and also a pat on the back for getting through it🤷🏻‍♀️,not sarcastic
It’s been a blissful 2.5 hours of sleep tonight,sarcastic
"it’s been 3 years, i know i will sob the second they walk on stage https://t.co/qCuo6I9SQq",not sarcastic
I am really really feeling defeated today just ready to go to bed,not sarcastic
good evening sharks. hooters but for feet.,sarcastic
Yall ever put a splash of pickle brine in your spaghetti? Its actually not bad .@ClaussenPickles #Food,not sarcastic
10/10 reading my yearbook will always cheer me up,not sarcastic
"woke up from a dream this morning that my high school best friend was pregnant. we don’t talk anymore. she posted an announcement this afternoon. oh august, you will be funnn ☁️∞🔮",not sarcastic
The sign of spinelessness: complaining to someone having a call on a bus as they're getting off. Was the person on the phone a woman alone? Of course she was. Was the person complaining an older man? Of course he was. Did I yell at him? Of course I did. Speak out for justice. ✊,not sarcastic
My hot water heater is no longer hot watering. The Pilot light won’t light at all. The furnace kicks over so I’m getting gas in the house. I tried to clean the thermocouple with no luck. Do you have a favorite plumber I can call in the morning?,not sarcastic
"an 8 year old just complimented my shoes in passing, what does that mean",not sarcastic
"to be completely honest, my ego is MASSIVE and i’m not even sorry abt it :))",not sarcastic
@MarkHendyHR Only joking... keep it real. HR professionals have a life too... 🤔,sarcastic
I’ve seen a lot of people on local Facebook groups asking AirBnB owners if they have any availability recently. If only there was a website you could use to find out if an AirBnB was available 🤔,sarcastic
Hey what's the weather like today? Am I going to need an umbrella?,sarcastic
craving an ice pick lobotomy on this Friday afternoon,sarcastic
"Sorry for the overshare but life’s been miserable of late and I need a place to vent so buckle up cowboys, cowgirls, and cowpeople. I present to you: the last three weeks of my life.",not sarcastic
"head is pounding, spent £25 on ubers last night and I have a 3000 word report to write :) yippee x",sarcastic
I should’ve called in 🥴,not sarcastic
I’ve been awake for 21 hours,not sarcastic
How are there women in this world who think we should be kind to pedophiles and rapists? Howwwwwwww? They’re not sorry!,not sarcastic
that before the gym nap makes hitting the gym so much better,not sarcastic
seonghwa is still one of the most gorgeous men ive ever seen,not sarcastic
"if anyone wants to count their shirts for me… let me know. need some validation. having a crisis because i have 58 (sweaters, t shirts, crop tops, all inclusive as long as it can be worn alone as a top), and i think that is way too many but i also can’t bear to get rid of them?",not sarcastic
recently started highlighting,not sarcastic
Morning workout routine: bench pressing my weighted blanket,not sarcastic
hot take but the taylor swift cardigan looks like something from Justice,not sarcastic
"The last paper I wrote as an undergrad was whether I believed math was created or discovered. I wrote two papers, one defending each, and I still don’t know which I submitted. https://t.co/1KSB5xWxji",not sarcastic
virgos are leos in a vest,sarcastic
@SuspendThePres But what were the ratings??  (Replied to his Tweet with the same thing.),sarcastic
just got a jalapeno seed in my eye... it was the worst pain I've ever felt but thank God for me being a biologist/chemist &amp; not being afraid to put my eye under water,not sarcastic
Listening to the rain when you're tucked up in bed is one of life's simplest pleasures ☔️,not sarcastic
Chris Krebs: There is no foreign power that is flipping votes. There's no domestic actor flipping votes. I did it right. We did it right. This was a secure election https://t.co/DSIIVYPSoI,not sarcastic
"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",sarcastic
Seeing Erin see Mr. Brightside performed live was the best thing i’ve witnessed in 2018 so far🎶🎸,not sarcastic
ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??,sarcastic
More Life to Me 😌🥳 #23,not sarcastic
When it's September 1st and you're excited cause you realize Halloween is next month #enthusiast 👻🎃,not sarcastic
could have gone to bed early but instead have been messing around on a random color palette generator for an hour,not sarcastic
I’m waiting for this yt at work to just just hit me so I can hit him back,not sarcastic
I accidentally made butter when trying to whip cream this morning and I think that’s a great representation of how I’ve reached my capacity for working from home,sarcastic
our waitress at dinner tonight complimented my muscles so i guess you could say i’ve made it,not sarcastic
Every time I comment on a TikTok asking for captions and the creator actually starts adding captions I get a happy little feeling in my chest thank you 💜💜💜💜,not sarcastic
"knew one coworker recently had a baby, but didn't send us pictures so far. People are curious, so I tacked up a stock photo of an ugly baby.",not sarcastic
"My first tweet! Hello twitter, let's see what you can do... #newbie",not sarcastic
@goldfishbabe101 crispy all day every day over here ✌🏻,sarcastic
zoom university is destroying my mental health✌️,not sarcastic
"@traves whoa! that's a little too crazy man, slow down",sarcastic
yeah i enjoy some oregano on a nice pasta dinner (dumps oregano on mac n cheese),sarcastic
"Does the actor make a line famous, or does the writer?",not sarcastic
Feeling the love with 4 different people wishing me good luck on my exam today #didicomplainaboutitthatmuch,not sarcastic
Drake literally ended everyone in the industry like,not sarcastic
"@Mr_M_Dent This unlocked a series of deeply-buried childhood memories... yep, you can definitely tell whose jumper is whose by smell.",not sarcastic
Tinnitus is my favourite thing ever I love it. So loud so atmospheric https://t.co/mNJw5GvPzy,sarcastic
i’d like to share that i am the happiest i’ve been in a very long time,not sarcastic
My ears are ringing so badly rn,not sarcastic
"I disturbed a small #wildlife meeting this morning on my short cycle ride: a squirrel, 4 green woodpeckers and a rabbit all hopped, scampered or flew off in different directions as I came past. Like a scene from Snow White or Bambi. 
Felt #blessed to be out (still #shielding).",not sarcastic
Being able to “like” messages is the worst thing to happen to texting. I just told my mom I wouldn’t be home for dinner and she liked it,not sarcastic
@catboychika Aren't you happy I gave you less competition for ranking,sarcastic
Every time I see an establishment with paper straws I turn a little bit Republican,sarcastic
the way uni won’t give me extra time on assessments despite them replacing exams (which i get time for) because of covid 🤩🤩🥰😍,not sarcastic
A message to all Muslims and Refugees: I'm sorry for how my country is treating you. You are only human. #RefugeesDetained #Trump #rt,not sarcastic
I’ve been laid off !! Nice:)),sarcastic
"Martin Braithwaite will be out 3-4 months due to problems in his knee cartilage, according to @gerardromero",not sarcastic
.@staterepsara IL needs to be a leader in the fight to protect women's rights. It's time to modernize Illinois' abortion law and pass the Reproductive Health Act. Please vote yes! #RHAinIL #twill,not sarcastic
I hate when people rag on Arthur’s name without knowing the meaning behind it. Arthur was named after Mikeys great great uncle who committed suicide at the age of 30. Grandpa says he was one of the most generous men he ever knew and was a very special guy to grandpa 💛,not sarcastic
I’m done being replaceable to my “friends”,not sarcastic
"@bnejsten @gr0g_ I also think a lot of people didn't like the animations or graphics in Let's Go and many felt as though the game was lazy and lacking content, especially compared to some other remakes.",not sarcastic
we love when the power goes out at 6:30 in the morning on a wednesday https://t.co/BBIQ7ZYS3x,sarcastic
"Day 3. Luggage arrived, thanks @AirFranceFR. Non random Hungarian underwear. Talk delivered. Science sated. #metaxa http://t.co/6KPjLezQOF",sarcastic
I need the weekends to stop being like 20 minutes long.,not sarcastic
"It's important to note that majority of Americans voted for Hillary so if you are feeling alone and betrayed, you are wrong. We are here.",not sarcastic
Just rediscovered that my nose is always in my field of vision so I will unfortunately be dropping out as I cannot continue my assigned readings in peace,sarcastic
Maccies are becoming too regular😣,not sarcastic
Lady Hale wearing the spookiest spider brooch I've ever seen to deliver a brutal smackdown is ICONIC,not sarcastic
".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",sarcastic
"Oops I watched a video about a service dog, started to cry, and now cannot stop hugging my pup so I’m just going to have to call it a day",not sarcastic
my mom says i need to interact w actual ppl and not just folks online :((( i have no friends irl,not sarcastic
@Fatmangoes2 @avarebecca919 @daviddunn177 @SethAbramson It geta weirder and weirder and I think the only good guy was a drug dealer that has actually murdered people.,not sarcastic
@majornelson Sounds like a strong contender for GOTY,sarcastic
salsa verde appreciation tweet,not sarcastic
"every Tom Holland movie i've seen is a masterpiece, i don't think it's coincidence. anyways watch Cherry on apple TV and The Devil All The Time on Netflix",not sarcastic
It’s so much harder to get out of bed in the morning when it’s so freezing cold and you’re all cozy 🥺,not sarcastic
Can cats wear nail polish,sarcastic
It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really 😵‍💫😵‍💫😵‍💫,sarcastic
"If you invite me to something with a Google Calendar invite, know that I will always join via the Google Meet link. Don't try to add other links in notes; learn how to use the software and then holla at me",not sarcastic
@kristenritch Sorry I was so pessimistic 😔,not sarcastic
IM GETTING MY NAILS DONE TODAY!!!!!,not sarcastic
Here is my book that no-one will ever read! 👨🏽‍🔬 https://t.co/EstLa52GEX,not sarcastic
Can’t wait to see Ed sheeran at tramlines tomoz x,sarcastic
denmann brushes r so therapeutic to clean,not sarcastic
2 assignments due Friday and I have no motivation to do either of them 😭,not sarcastic
"Walking around running errands after work giving a knowing nod to every other millennial woman who is also wearing biker shorts, a loose T-shirt, a baseball cap, a belt bag, and AirPods",not sarcastic
"How I flirt with boys 

Boy: “Hey I saw you from across the room and had to come over”

Me: “Wow you’re super observant. Do you have 20/20 vision?”",sarcastic
Working in a restaurant very quickly reminds you how stupid and hateful people are 🙃🙃,not sarcastic
i have bags under my eyes because im tired of your bs:),sarcastic
remember when everyone’s feeds were just retweeted giveaways looool those were the days,sarcastic
"@Locodoco @econoar Remember food tokens?

At some point things get so unbelievably ridiculous that the whole thing needs to come crashing down and have a long nap.",not sarcastic
Can some good tv writer remake FlashForward and do it good please,not sarcastic
Great vacations are meant to recharge us. Spent four days with some of my best friends in the Keys and ready to get back to it.,not sarcastic
I'm hoping my social work class party is going to involve tequila and chip and salsa 💃🍹🎉👨,sarcastic
"$WISH from email newsletter today - 0.5bn customers..? Amazing if literally 'shoppers' and not repeated transactions etc.

How we're doing
500M+ Shoppers 
1M+ Merchants
200M+ Items 
100+ Countries",not sarcastic
"I have nothing clever or fun, other than to say my heart breaks for Jade Carey. And THIS is why one touch warmups for event finals are so important ugh.",not sarcastic
In other news I have a job interview this week! \o/,not sarcastic
@_Priya_R @ZebrafishRock Have you tried Steve Wilson at UCL?,not sarcastic
The control button just fell off my laptop. How symbolic for my life.,sarcastic
happy creme egg mcflurry day,not sarcastic
What a Race ! #sarcastic #WTF1 https://t.co/zRtL5alnoT,sarcastic
An uppity receptionist just told me an initial assessment to have someone simply look at my teeth the exact same way my dentist did for free will cost £165. I might have laughed at them down the phone.,not sarcastic
Match play golf is just class to watch,not sarcastic
@devisridhar Do you know of any good chippies in the Crewe area?,sarcastic
Just won 3 cents on HQ words...early retirement here I come 😍,sarcastic
You know you live in a city when you refer to crumbs as “roach snacks.”,not sarcastic
i'm gonna be real i voted weeks ago and i'm lowkey sad i don't get a sticker😞,not sarcastic
getting stopped by tesco security is the highlight of my day,sarcastic
"The word “legend” gets bandied about... ah #fozzy wherever you are, I hope you’re ok pal 😂 @RadioX @ChrisMoyles",not sarcastic
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,sarcastic
Mental shoot out ends. Silent pause. Sirens start 🚨 Always so perfectly timed 🚔🚓👍🏽 #LineOfDuty #LineofDuty6 #LOD6 #LOD,sarcastic
God I really hope Etsy sellers can’t see the names of the lists I add their products to,not sarcastic
They really took friends off Netflix 😭😩🤦🏼‍♀️ what am I suppose to watch now??!??!!,sarcastic
considering crowd surfing the next time the hallways are too packed,sarcastic
if trees would simply stop producing flammable leaves climate change would not be an issue,sarcastic
Big Ster! #GoHeels,not sarcastic
"@Vevo @ArianaGrande @theweeknd @tydollasign I loved them all, but positions made me so emotional! I remember watching ariana use her looping machine on YouTube years ago and it brought back so many memories!! her energy and talent has always been a light in my life!! 💜",not sarcastic
I'm going to miss #DesperateHousewives sooo much! So depressing that in 45 minutes it will be over forever 😭!,not sarcastic
can some1 do my geometry hw,not sarcastic
I've gotten to the point where I take off my glasses in Target to avoid buying things I don't need,not sarcastic
when i was younger i was restricted to one hour a day on the computer.....how did i survive,not sarcastic
"It’s been 3 hours since I’ve been able to open Snapchat and it’s now making me realize I need to ask for peoples phone numbers instead of relying on snap for all my communication purposes, and it’s now that I finally feel like a true gen-z degenerate",not sarcastic
I refuse to work under someone for the rest of my life. I WILL have my own business and be my OWN boss. ✨Speaking it into existence✨,not sarcastic
It’s a great feeling knowing that I receive the rarest form of love on a daily … ✨UNCONDITIONAL LOVE✨ is something most people never get to experience so i cherish this blessing that God has given me because He came at the RIGHT TIME 🥳🤍  #3yearsdown #BlackLove,not sarcastic
"Good deed for the day:

Keeping extra water bottles from work and giving them to people needing it on the tube 🚰",not sarcastic
The French anthem is a banger. Love this gorgeous orchestration! #Olympics,not sarcastic
shoutout to the kid who brought a pineapple to hc and threw it around #madrespect,sarcastic
I have some of the greatest friends,not sarcastic
Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????,sarcastic
I watched the first two episodes of American Horror Stories and holy shit it was so bad,not sarcastic
"Me: ""Did you you find everything you were looking for?""

Customer: ""why, are you hiding something?""

Me: ""aRe YOu HIdiNg sOMetHinG?""",sarcastic
"That white one is definitely the best of the 3, love that.",not sarcastic
jack antonoff once ur done with clairo i’m right here sweetie,sarcastic
"""You're not a normal white girl"" lol ok",sarcastic
It’s Wednesday I’m in love,not sarcastic
When is someone going to train a little baby pig to walk on a circus ball 🤬,not sarcastic
Watch Death Parade right now,not sarcastic
life was good when i had pfizer boobs,not sarcastic
"Can anyone enlighten me as to what is near Imperial Wharf on the Overground such that a lot of people alight in the AM peak and board in the PM? Didn't know there were offices there, thought it was residential?",not sarcastic
casey anthony killed i saw on cams,not sarcastic
"What a stellar performance by @sierraboggess yesterday at Cadogan Hall. A tour de force. Tears, tingles and jaw-dropping awe.",not sarcastic
Good deeds don't go unnoticed 😇,not sarcastic
i’ve stood up for myself and what i want/need more in the last 6 months than i have in my entire life and of that i am proud,not sarcastic
@mcfcok82 Thank you for your well balanced and thoughtful input,sarcastic
souja boy ALWAYS mad unprovoked,not sarcastic
"Halloween is coming very soon which means parties like crazy. No matter who you are, DO NOT drink anything if you don’t know exactly what it is or it has been unopened. People do not have your best interest in mind, so everyone please be safe and aware!! 🧡💛",not sarcastic
"always remember thank your Alexa, just in case the AI take over one day",sarcastic
Finding out my internship keeps Coke products stocked in every kitchen on every floor nearly made me cry,not sarcastic
"I’ve watched 2 films this weekend so far, both excellent. The Mauritanian - how good is Tahar Rahim! - and the Brian Wilson biopic Love and Mercy",not sarcastic
"in elementary school, my parents gave me money for a book and i came home with a beta fish.",not sarcastic
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,sarcastic
don’t make me rewatch panic 🤨,sarcastic
meeting @jeremyzucker really was the best day of my life. what do i do now lol,not sarcastic
How the heck am I supposed to show off my rad new tube socks when class is online now? DAMN YOU CORONA!,not sarcastic
@Georgeatasda will you be getting more stock of the older school trousers in? Been trying for weeks now to get age 15-16 with no luck.,not sarcastic
"I don't follow the Women's Super League because my team aren't in. Southampton have built their women's team from grassroots and youth up, rather than just buying their way into the elite. I am proud of them for that.",not sarcastic
How is Fields not the starter,not sarcastic
"I'm literally out here trading eggs for potatoes

Day 1 in our new dystopian society is going well #coronavirusUK #coronavirus",sarcastic
it’s time to address the main problem of homelessness: it makes me uncomfortable to see it,not sarcastic
Putting the toilet paper roll on so that it hangs under instead of over is a crime worthy of the death penalty,sarcastic
"Hello @Ocado, I just had my food shopping delivered by a man called Gary and honestly he was one of the nicest drivers I have ever had. He was attentive, talkative and  was interested in how our days had been. 
Please can you let his managers know. Asset to the company.",not sarcastic
Midwife means with woman be it a male or female midwife that's what we are there to do #WomanCentredCare Thank you @loosewomen and @jacquelineMjos for highlighting the work we do as midwives. Seeing a happy and healthy mum and baby knowing I made a difference #allthethanksineed,not sarcastic
Dirty from Hamilton there! #F1,not sarcastic
Democrats do realize that if In fact trump loses he will run again in 2024 and they will have him for 12 years instead of 8 #MAGA2020,not sarcastic
everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude 😤🙄 /j,sarcastic
Hangovers are inhumane,not sarcastic
I miss walking up 3 flights of stairs for class and having to catch my breath in the bathroom 😩,sarcastic
i just want someone who would still love me even IF I grew that bad moustache,not sarcastic
YouTube just gave me a gamer targeted covid vaccine ad and anyway get vaccinated gamers.,not sarcastic
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",sarcastic
"Cool guy in a big truck honked really long at the garbage truck because it slowed down to turn; I felt he wanted everyone to know how cool he is, so I decided to tweet about it on his behalf.",sarcastic
I have to put it on every social media platform I have because I am so proud of myself... I GOT ACCEPTED TO AN INTERNSHIP IN AUSTRALIA TODAY!!,not sarcastic
The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it’s nothing smh,not sarcastic
Love it when someone buys a £175 coffee machine in Paris with my debit card 😕,sarcastic
"A Christmas story. About three years ago my Mum told me that she’d bought me a present: she wasn’t sure if I’d like it, whether it was my kind of thing or not, but she’d loved it so she’d bought it and put it away. And then she lost it. https://t.co/r9lxwYE7p7",not sarcastic
My heart actually hurts that I am a senior and not a freshman this year,not sarcastic
"I'm gonna aspire to be my mirroverse self 😌

If that's a good thing or not idk",not sarcastic
Reina when we first put on her Halloween costume vs when we started saying how cute she was: https://t.co/nK6HAD8scD,not sarcastic
"Just poured boiling water all over my cereal instead of into my tea cup, gonna be a long day this.",not sarcastic
Gets James off ffs,not sarcastic
"I unsubscribe from being an adult, its not for me",sarcastic
President Biden: “We’re going to protect vaccinated workers from unvaccinated co-workers” https://t.co/D6fjWmdRW4,not sarcastic
finding my bliss (muting people’s instagram stories),not sarcastic
yes i have little interest in doing things that applies to me,sarcastic
"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long 

“You were supposed to be my ride or die 😩”

Okay, so die then.",sarcastic
@claire_seiler see you there!,not sarcastic
aw i had a dream i bought a big book of words and their meanings and now i’m awake and sad (also in the dream i was wondering around the most magical library/bookstore/gift shop???),not sarcastic
"Just ordered my Elgato hd60 s capture card, beyond excited 😆 nice little birthday present for myself for next week https://t.co/HdRgYty7VB",not sarcastic
fun fact: earth day started in santa barbara,not sarcastic
@MCChampionship_ Excited for season two :),not sarcastic
Imagine going to university for 4 years when you could just follow Elon Musk on twitter for free,sarcastic
i can see the finish line,not sarcastic
i know i didn't just read a 40 page sex scene. my god,not sarcastic
"Oh good, it's time for the bi-monthly random power outage.",sarcastic
Excited to present some research and listen to some studies at the #IARR2021 conference :),not sarcastic
So does anyone else carry their animals around the house on a tour to look out all the windows so they know what it’s like to be big,not sarcastic
"https://t.co/RahMICqi7v loving this track by the late @Viola_Beach , vibes of Foals and Friendly Fires. Chorus brings so many feels, RIP X",not sarcastic
Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️,sarcastic
The USA gymnastics team is having a rough time,not sarcastic
should i skip class just to listen to phoebe and maggie’s iris cover on repeat? i think yes,not sarcastic
This is the XI I think should start against Russia at Euro 2016. Who would you pick? https://t.co/I6ksBPd2Ty #MyEnglandXI via @bbcsport,not sarcastic
"Can’t wait to get home take a big ass antihistamine and roll in some topical steroids.

Damn it, skin! What did I ever do to you?!?!",sarcastic
"@favourite_uncle @town_chocolate @a_genz_elder @dickimaa @mikeduncan Civ 2 gave us Alpha Centauri, and that’s the pinnacle of the series there",not sarcastic
@GeekDadGamer My neice (4 or 5 at the time) *loved* playing Mario Kart 8 with her dad using the acceleration and steering assists. Before that she was mostly a spectator while he played kid-friendly games like Ape Escape.,not sarcastic
thank you basketball for the last 10 years and memories with my best friends. thanks to everyone who supported us from 3rd grade to senior year and thanks to the coaches who dealt with us :) one of the hardest goodbyes but so grateful for this sport💛 #TogetherWe @AquinasGbb https://t.co/tNxtm8vG4O,not sarcastic
so pumped to see @MalBlum tonight ⚡️,not sarcastic
what's the diagnosis for when ur dog sits down but headfirst,not sarcastic
the way i see red when i’m stressed out is absolutely draining,not sarcastic
Are jacket potatoes only good for the toppings that go on them?,not sarcastic
The new album by @kylieminogue  has put me in a good mood. #DISCO,not sarcastic
"the media really likes the word 'allegedly', i've found.",not sarcastic
@BarbosaBox The best thing is Greg Paul’s face in the back,not sarcastic
Embraced the fact I'm becoming an old woman and ordered myself a knee pillow for bed. I can't wait to wake up without hip pain 😌,not sarcastic
this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,sarcastic
If you don’t hear from me in the next four years don’t take it personally. Pharmacy School is tough 🙃,not sarcastic
Sometimes you just really need a good “who the fuck am I and what on earth do I want” cry,not sarcastic
What a panel! There's still time to sign up if your interested in all things user experience and people-focused design. https://t.co/rJNmGCWUBY,not sarcastic
It'll all be okay in the end 👍,not sarcastic
ok wow…unfollowing now. thought he was the cool new kid from hollywood but apparently he’s a virgin who lit the black flame candle,not sarcastic
Don't understand the scoring on #AllStarMusicals ? How has everyone got 10s apart from Barney? His was the best so far by quite a bit,not sarcastic
if there isn’t a season 2 for never have I ever on netflix im going to cry,not sarcastic
someone go see Aladdin with me serious inquires only,not sarcastic
"Selling 2 X Zutekh Presents Mella Dee at Square One Manchester Tickets 22nd August - £18 Each, cheaper than face value 
Message me or @SarahrodriguesX to buy",not sarcastic
"The way the Orioles have bene playing since the end of the losing streak gives me hope for next year. Reminds me of the end of 2011, where they were giving teams hell down the stretch.",not sarcastic
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?,sarcastic
Cast list posted for the fall drama club play! Super excited to work with this talented cast and crew!🎭,not sarcastic
bought some index cards and a 3 ring binder the other day just so i could feel alive,not sarcastic
#PostAnUnpopularFoodOpinion salad cream on toast mmmmmmmm,not sarcastic
Daily reminder that you’re fucking dumb if you “don’t believe” in the vaccine,not sarcastic
"No offense, but I actually really enjoy seeing what music everyone is jamming to via social media. Keep doing that cause music is cool",not sarcastic
Sundays are officially for those 'first day at school' new job nerves https://t.co/WGjolXq5o5,not sarcastic
does ur dad hate you for no reason or are you normal?,sarcastic
Some of my fondest @WestHam  memories were formed during Glenn Roeder's time as manager. Terribly sad news. https://t.co/3i5dsyEqPE,not sarcastic
do i wanna get back together or do i just not want to feel the pain of a break up,not sarcastic
i gotta get out of this city. i made $18 doordashing for an hour and a half 😭 3 orders and only one tipped lmfao he was the sweetest tho he gave me a cash tip + a 3.00 tip on the app &lt;3 i miss him,not sarcastic
took the long way home so i could drive in the rain and listen to music. the vibes were immaculate ✨✨✨,not sarcastic
“The App Store [is]... an economic miracle” 🙄 but Apple magic not working today at #AntiTrustHearings #Apple stifles innovation that is the lifeblood of our economy. -Lucy McBath speaking some truth today #HouseJudiciary https://t.co/2swhC9daBM,sarcastic
@waitrose yet again breaking the UK formula marketing rules. Please educate your staff. @babymilkaction https://t.co/KIs8Qr6ojw,not sarcastic
help! i'm being haunted by dead people! (my dissertations),sarcastic
"What has happened to America? People of color can’t peacefully protest for basic human rights and dignity without running the risk of getting beaten or pepper sprayed, but a group of bitter white (mostly males) can break into the Capital with weapons while the police do nothing?",not sarcastic
Today has made 4 years since ‘The End’ and I’m honestly about to cry. https://t.co/Sdpqid6tUw,not sarcastic
I love the weekend of the 4th bc its the only time I can jam out to my fave song God Bless the USA w/o being judged 🇺🇸,not sarcastic
"Manchester City 1989-91 Home 🔵

Hate to admit how nice of a kit this is as a Liverpool fan😂

#ManchesterCity #Messi #Manchester #Football #art #Poster https://t.co/900pc9kW9n",not sarcastic
aquariums are just liquid zoos,not sarcastic
Imagine looking at your newborn baby girl and naming that shit Brogan,not sarcastic
"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",sarcastic
why is it so hard to find tshirts with cool wizards on them,not sarcastic
"Reporting live from the middle of nowhere, Texas: tumbleweeds do exist",not sarcastic
just letting everyone know that iceland deserved to win,not sarcastic
Liberty just went 95 yards on us with ease. Damn we’re so soft,not sarcastic
"Idk but pick 1 - Fireworks being lit inside school, some guy fingered his girl in the common room, guy threw a chair at the headteacher, another guy flung a laptop outside a window from the top floor, teacher touched up a student, my boy stabbed another guy with crafting knife 😭 https://t.co/MVhegFOxW8",not sarcastic
taking care of my mental health by not reading discourse about trans people in the olympics,not sarcastic
"love island is ending, law school is starting again…summer is really over",sarcastic
Get in Notts. Awesome #Notts @TrentBridge,not sarcastic
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",not sarcastic
Why was everything in interior design so brown in the 2000s,not sarcastic
Got my xqc hoodie and signed card a few days ago. Feelsgoodman. https://t.co/FT47oJE1Mr,not sarcastic
Love that someone broke into my car this morning,sarcastic
1 in 1000 men will develop breast cancer in their lifetime. It has a higher mortality rate for men because they haven’t been taught the early signs and that they can get it too!! Breast cancer awareness isn’t just for women!!,not sarcastic
"well if I’ve learnt one thing this week, it’s that there is nothing more mortifying than having to watch back your own recorded talk during a conference",not sarcastic
My mother is going to Bonnaroo today I love her,not sarcastic
I wonder how much wine I’ve drank over the past year,not sarcastic
You never realize how easy life really is until you can't breathe through your nose. 😶,not sarcastic
"sorry for crying about paddington, i really didn’t mean to",not sarcastic
cant wait to dance with harry styles and the delta variant at their concert in november!!,sarcastic
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,sarcastic
u know those days where you just need to stare at a wall for 45 mins,not sarcastic
My favorite part about running on the track is seeing how high my heart rate gets just walking up the stairs to it.,sarcastic
Got complimented on my skills in da kitchen today by both my managers and the head chef lfg 😎,not sarcastic
my favorite brand of old people are the ones who work as tour guides at national parks,not sarcastic
I love when I start choking on my water in my 8 person class,sarcastic
"Before going to Lush: I’m just gonna buy 2 bath bombs nothing crazy 😇

Me walking out: *holding 4 bath bombs, 2 lip scrubs, 3 shower gels*",not sarcastic
"@bobingtonus @anon_opin Hip flask ☑️
Dark rum ☑️
Peppermint cordial ❎
Will be going to get some later though. Inspired - nice one!",not sarcastic
i got a job. i think i will like it. ^_^,not sarcastic
every day I check for the Stardew Valley 1.5 update on Switch and every day God forsakes me,not sarcastic
i love how quiet it gets when it snows,not sarcastic
"When the fast food cashier says ""come back again!"" and you reply ""you, too!"" #LetsMakeItAwkward",not sarcastic
when my sister was younger she made comic series called “harry potter loves bacon” in which harry potter discovered a love for bacon,not sarcastic
@RachaelSmarty Honestly cannot wait to give this a go! X,not sarcastic
"Well, what a way to ruin Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M",sarcastic
Friendly reminder you’re not vegan if you swallow cum,sarcastic
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,sarcastic
"Post university anxiety is creeping in now like, 1.5 months left out of 5 years 😬",not sarcastic
"I'm sorry but I'll never understand people complaining about free DLC. Sure it could have been included in the base game, but I'm still getting the content and for free so who cares",not sarcastic
im ollie im 5'8 and i think my 5'7 boyfriend is short,sarcastic
This country is screwed let’s be honest,not sarcastic
omg there’s a sheet of ice in front of my school. should I slip and fall?,sarcastic
rewatching degrassi for the millionth time,sarcastic
